"bsv"	"context before"	"date"	"match"	"context after"	"location"	"features"
"JV_19_du_060813"	"iou : Situation au"	"05 août"	""	"Sur feuilles :- une"	"2363-2370"	"type=DD-MM, form=05 août"
"JV_19_du_060813"	"contaminations des"	"28-29 juillet"	""	". - D'autres taches"	"2535-2548"	"type=DD-MM, form=28-29 juillet"
"JV_19_du_060813"	"aux pluies des 3 et"	"4 août"	""	". Sur grappes- les s"	"2635-2641"	"type=DD-MM, form=4 août"
"JV_19_du_060813"	"contaminations des"	"18-19 juillet"	""	"sont maintenant bie"	"2698-2711"	"type=DD-MM, form=18-19 juillet"
"JV_19_du_060813"	"ntaminations de fin"	"juillet"	""	"- début août. Tache"	"3013-3020"	"type=MM, form=juillet"
"JV_19_du_060813"	"fin juillet - début"	"août"	""	". Taches fraiches su"	"3029-3033"	"type=MM, form=août"
"JV_19_du_060813"	"aison (soit vers le"	"15 août"	""	") selon les pluies a"	"3691-3698"	"type=DD-MM, form=15 août"
"JV_19_du_060813"	"aison, soit vers le"	"12-15 août"	""	"selon les prévision"	"3894-3904"	"type=DD-MM, form=12-15 août"
"JV_19_du_060813"	"moins jusqu'à début"	"septembre"	""	". Produits : employe"	"4011-4020"	"type=MM, form=septembre"
"JV_19_du_060813"	": à partir de début"	"septembre"	""	", des formations et"	"6311-6320"	"type=MM, form=septembre"
"JV_19_du_060813"	"er entre le 8 et le"	"15 août"	""	".- En pépinières : l"	"6819-6826"	"type=DD-MM, form=15 août"
"JV_19_du_060813"	"maladies du bois """	"Novembre 2009-Sicavac"	""	"Novembre 2009 "" Lor"	"7368-7389"	"type=MM-YYYY, form=Novembre 2009-Sicavac"
"JV_19_du_060813"	"vembre 2009-Sicavac"	"Novembre 2009"	""	""" Lorsqu'un cep ext"	"7390-7403"	"type=MM-YYYY, form=Novembre 2009"
"JV_19_du_060813"	"nir MERCREDI 7 AOUT"	"2013"	""	": visite d'essais O"	"8595-8599"	"type=YYYY, form=2013"
"JV_19_du_060813"	"urbeau à 8H30 LUNDI"	"2 SEPTEMBRE 2013"	""	": visite en Beaujol"	"8673-8689"	"type=DD-MM-YYYY, form=2 SEPTEMBRE 2013"
"JV_19_du_060813"	"rochainement) JEUDI"	"7 NOVEMBRE 2013"	""	": Journée Technique"	"8808-8823"	"type=DD-MM-YYYY, form=7 NOVEMBRE 2013"
"Lettre_liaison_Ecophyto_1"	"é Lettre de liaison"	"n°1 novembre 2011"	""	"Rencontre avec Pas"	"88-105"	"type=DD-MM-YYYY, form=n°1 novembre 2011"
"Lettre_liaison_Ecophyto_1"	"o? Le plan Ecophyto"	"2018"	""	"a pour objectif de"	"287-291"	"type=YYYY, form=2018"
"Lettre_liaison_Ecophyto_1"	"ytosanitaires d'ici"	"2018"	""	"en zones agricoles"	"389-393"	"type=YYYY, form=2018"
"Lettre_liaison_Ecophyto_1"	"il des Ministres en"	"septembre 2008"	""	", après le Grenelle"	"1061-1075"	"type=MM-YYYY, form=septembre 2008"
"Lettre_liaison_Ecophyto_1"	"opéenne a publié en"	"novembre 2009"	""	", dans le cadre du """	"1160-1173"	"type=MM-YYYY, form=novembre 2009"
"Lettre_liaison_Ecophyto_1"	"st le plan Ecophyto"	"2018"	""	". La France est donc"	"1489-1493"	"type=YYYY, form=2018"
"Lettre_liaison_Ecophyto_1"	"e d'Objectif Terres"	"2020"	""	", dont l'ambition es"	"1703-1707"	"type=YYYY, form=2020"
"Lettre_liaison_Ecophyto_1"	"dividus attendus en"	"2050"	""	"et de produire mieu"	"1843-1847"	"type=YYYY, form=2050"
"Lettre_liaison_Ecophyto_1"	"ailleurs démarré en"	"2009"	""	"avec 16 fiches acti"	"2253-2257"	"type=YYYY, form=2009"
"Lettre_liaison_Ecophyto_1"	"ce du Plan Ecophyto"	"2018"	""	"Quels sont d'après"	"3012-3016"	"type=YYYY, form=2018"
"Lettre_liaison_Ecophyto_1"	"is aussi, comme les"	"2000"	""	"agriculteurs formés"	"4177-4181"	"type=YYYY, form=2000"
"Lettre_liaison_Ecophyto_1"	"es semi-définitives"	"2010"	""	"). La région peut se"	"4942-4946"	"type=YYYY, form=2010"
"Lettre_liaison_Ecophyto_1"	"tte sensibilité. En"	"2009"	""	", avec 2,5% de la SA"	"5983-5987"	"type=YYYY, form=2009"
"Lettre_liaison_Ecophyto_1"	"t, le plan Ecophyto"	"2018"	""	"a été adopté par la"	"6212-6216"	"type=YYYY, form=2018"
"Lettre_liaison_Ecophyto_1"	"té par la France en"	"septembre 2008"	""	". Il vise à réduire"	"6247-6261"	"type=MM-YYYY, form=septembre 2008"
"Lettre_liaison_Ecophyto_1"	"ytosanitaires d'ici"	"2018"	""	". L'ensemble des act"	"6349-6353"	"type=YYYY, form=2018"
"Lettre_liaison_Ecophyto_1"	"r plan d'actions le"	"30 juin 2010"	""	". 1 QSA: Quantité de"	"6725-6737"	"type=DD-MM-YYYY, form=30 juin 2010"
"Lettre_liaison_Ecophyto_1"	"fin du 1er semestre"	"2011"	""	", environ 2 000 agri"	"8360-8364"	"type=YYYY, form=2011"
"Lettre_liaison_Ecophyto_1"	"tation. Ainsi entre"	"2009"	""	"et 2010, ce sont 99"	"8972-8976"	"type=YYYY, form=2009"
"Lettre_liaison_Ecophyto_1"	"Ainsi entre 2009 et"	"2010"	""	", ce sont 99 BSV qui"	"8980-8984"	"type=YYYY, form=2010"
"Lettre_liaison_Ecophyto_1"	"ateurs plus locaux."	"2009"	""	": grandes cultures:"	"10037-10041"	"type=YYYY, form=2009"
"Lettre_liaison_Ecophyto_1"	"es: 30 viticulture:"	"17
2010"	""	":Grandes cultures: 3"	"10077-10084"	"type=DD-MM, form=17
2010"
"Lettre_liaison_Ecophyto_1"	"ulture: 18Prairies:"	"1
2011"	""	":Grandes cultures: 3"	"10130-10136"	"type=DD-MM, form=1
2011"
"Lettre_liaison_Ecophyto_1"	"e réunion du CROS >"	"30 juin 2010>"	""	"19 octobre 2011 Nom"	"10211-10224"	"type=DD-MM-YYYY, form=30 juin 2010>"
"Lettre_liaison_Ecophyto_1"	"ROS > 30 juin 2010>"	"19 octobre 2011"	""	"Nombres de groupes"	"10225-10240"	"type=DD-MM-YYYY, form=19 octobre 2011"
"Lettre_liaison_Ecophyto_1"	"n d'action régional"	"2010"	""	"Plan d'action régio"	"10310-10314"	"type=YYYY, form=2010"
"Note_nationale_Ambroisie_1_BSV_21_cle812a7a"	"hinite survenant en"	"août"	""	"-septembre et associ"	"456-460"	"type=MM, form=août"
"Note_nationale_Ambroisie_1_BSV_21_cle812a7a"	"e survenant en août-"	"septembre"	""	"et associant écoule"	"461-470"	"type=MM, form=septembre"
"Note_nationale_Ambroisie_1_BSV_21_cle812a7a"	"région pour l'année"	"2009"	""	"a estimé à plus de"	"1184-1188"	"type=YYYY, form=2009"
"Note_nationale_Ambroisie_1_BSV_21_cle812a7a"	"uelle, qui germe en"	"avril-mai"	""	", fleuri entre fin j"	"2475-2484"	"type=MM, form=avril-mai"
"Note_nationale_Ambroisie_1_BSV_21_cle812a7a"	"i, fleuri entre fin"	"juillet"	""	"et octobre et peut"	"2503-2510"	"type=MM, form=juillet"
"Note_nationale_Ambroisie_1_BSV_21_cle812a7a"	"ntre fin juillet et"	"octobre"	""	"et peut commencer à"	"2514-2521"	"type=MM, form=octobre"
"Note_nationale_Ambroisie_1_BSV_21_cle812a7a"	"viables dès la fin"	"août"	""	". Le pic de pollinis"	"2583-2587"	"type=MM, form=août"
"Note_nationale_Ambroisie_1_BSV_21_cle812a7a"	"ement observé de la"	"mi-août"	""	"à fin septembre. En"	"2644-2651"	"type=MM, form=mi-août"
"Note_nationale_Ambroisie_1_BSV_21_cle812a7a"	"de la mi-août à fin"	"septembre"	""	". En 2011, les chale"	"2658-2667"	"type=MM, form=septembre"
"Note_nationale_Ambroisie_1_BSV_21_cle812a7a"	"à fin septembre. En"	"2011"	""	", les chaleurs print"	"2672-2676"	"type=YYYY, form=2011"
"Note_nationale_Ambroisie_cle82f191"	"hinite survenant en"	"août"	""	"-septembre et associ"	"456-460"	"type=MM, form=août"
"Note_nationale_Ambroisie_cle82f191"	"e survenant en août-"	"septembre"	""	"et associant écoule"	"461-470"	"type=MM, form=septembre"
"Note_nationale_Ambroisie_cle82f191"	"région pour l'année"	"2009"	""	"a estimé à plus de"	"1184-1188"	"type=YYYY, form=2009"
"Note_nationale_Ambroisie_cle82f191"	"uelle, qui germe en"	"avril-mai"	""	", fleuri entre fin j"	"2475-2484"	"type=MM, form=avril-mai"
"Note_nationale_Ambroisie_cle82f191"	"i, fleuri entre fin"	"juillet"	""	"et octobre et peut"	"2503-2510"	"type=MM, form=juillet"
"Note_nationale_Ambroisie_cle82f191"	"ntre fin juillet et"	"octobre"	""	"et peut commencer à"	"2514-2521"	"type=MM, form=octobre"
"Note_nationale_Ambroisie_cle82f191"	"viables dès la fin"	"août"	""	". Le pic de pollinis"	"2583-2587"	"type=MM, form=août"
"Note_nationale_Ambroisie_cle82f191"	"ement observé de la"	"mi-août"	""	"à fin septembre. En"	"2644-2651"	"type=MM, form=mi-août"
"Note_nationale_Ambroisie_cle82f191"	"de la mi-août à fin"	"septembre"	""	". En 2011, les chale"	"2658-2667"	"type=MM, form=septembre"
"Note_nationale_Ambroisie_cle82f191"	"à fin septembre. En"	"2011"	""	", les chaleurs print"	"2672-2676"	"type=YYYY, form=2011"
"Note_nationale_BSV_Ambroisie_2011_cle8ded6f-2"	"hinite survenant en"	"août"	""	"-septembre et associ"	"456-460"	"type=MM, form=août"
"Note_nationale_BSV_Ambroisie_2011_cle8ded6f-2"	"e survenant en août-"	"septembre"	""	"et associant écoule"	"461-470"	"type=MM, form=septembre"
"Note_nationale_BSV_Ambroisie_2011_cle8ded6f-2"	"région pour l'année"	"2009"	""	"a estimé à plus de"	"1184-1188"	"type=YYYY, form=2009"
"Note_nationale_BSV_Ambroisie_2011_cle8ded6f-2"	"uelle, qui germe en"	"avril-mai"	""	", fleuri entre fin j"	"2475-2484"	"type=MM, form=avril-mai"
"Note_nationale_BSV_Ambroisie_2011_cle8ded6f-2"	"i, fleuri entre fin"	"juillet"	""	"et octobre et peut"	"2503-2510"	"type=MM, form=juillet"
"Note_nationale_BSV_Ambroisie_2011_cle8ded6f-2"	"ntre fin juillet et"	"octobre"	""	"et peut commencer à"	"2514-2521"	"type=MM, form=octobre"
"Note_nationale_BSV_Ambroisie_2011_cle8ded6f-2"	"viables dès la fin"	"août"	""	". Le pic de pollinis"	"2583-2587"	"type=MM, form=août"
"Note_nationale_BSV_Ambroisie_2011_cle8ded6f-2"	"ement observé de la"	"mi-août"	""	"à fin septembre. En"	"2644-2651"	"type=MM, form=mi-août"
"Note_nationale_BSV_Ambroisie_2011_cle8ded6f-2"	"de la mi-août à fin"	"septembre"	""	". En 2011, les chale"	"2658-2667"	"type=MM, form=septembre"
"Note_nationale_BSV_Ambroisie_2011_cle8ded6f-2"	"à fin septembre. En"	"2011"	""	", les chaleurs print"	"2672-2676"	"type=YYYY, form=2011"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"DGAl-SDQPV. Version"	"2013"	""	"Situation des hanne"	"105-109"	"type=YYYY, form=2013"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"le début des années"	"2000"	""	", des dégâts de plus"	"179-183"	"type=YYYY, form=2000"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"région Auvergne en"	"2006"	""	", par exemple, renda"	"1212-1216"	"type=YYYY, form=2006"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"elolontha (Linnaeus"	"1758"	""	"), 26% de Phyllopert"	"1324-1328"	"type=YYYY, form=1758"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"horticola (Linnaeus"	"1758"	""	"), 5% d'Amphimallon"	"1371-1375"	"type=YYYY, form=1758"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"lstitiale (Linnaeus"	"1758"	""	") et 2% d'Anoxia (An"	"1417-1421"	"type=YYYY, form=1758"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"villosa (Fabricius"	"1781"	""	"). D'autres diagnost"	"1466-1470"	"type=YYYY, form=1781"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"majale (Razoumowsky"	"1789"	""	"), soit son associat"	"1684-1688"	"type=YYYY, form=1789"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"us aestivus(Olivier"	"1789"	""	") ou avec Amphimallo"	"1746-1750"	"type=YYYY, form=1789"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"LOLONTHA (L INNAEUS"	"1758"	""	") Il s'agit certaine"	"2149-2153"	"type=YYYY, form=1758"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"ées et les lieux de"	"juin"	""	"à août. Les capture"	"4702-4706"	"type=MM, form=juin"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"les lieux de juin à"	"août"	""	". Les captures s'obs"	"4709-4713"	"type=MM, form=août"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"vent en général fin"	"juin"	""	"d'où son nom de han"	"4755-4759"	"type=MM, form=juin"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"u bout d'un mois en"	"août"	""	"/septembre. Après 2"	"5034-5038"	"type=MM, form=août"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"t d'un mois en août/"	"septembre"	""	". Après 2 ans de vie"	"5039-5048"	"type=MM, form=septembre"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"nymphose a lieu en"	"mai-juin"	""	". Pratiquement incon"	"5171-5179"	"type=MM, form=mai-juin"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	", le vol s'étend de"	"juin"	""	"à mi juillet. Les l"	"5528-5532"	"type=MM, form=juin"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"'étend de juin à mi"	"juillet"	""	". Les larves de cett"	"5538-5545"	"type=MM, form=juillet"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"et 18 mm et vol en"	"avril"	""	"mai. L'espèce fréqu"	"6027-6032"	"type=MM, form=avril"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"mm et vol en avril"	"mai"	""	". L'espèce fréquente"	"6033-6036"	"type=MM, form=mai"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"t l'adulte formé en"	"août"	""	"reste en loge jusqu"	"6144-6148"	"type=MM, form=août"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"VILLOSA (F ABRICIUS"	"1781"	""	") Cet insecte de 2,5"	"6219-6223"	"type=YYYY, form=1781"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"lte apparaît de fin"	"mai"	""	"à fin juin. Les vol"	"7036-7039"	"type=MM, form=mai"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"ît de fin mai à fin"	"juin"	""	". Les vols s'effectu"	"7046-7050"	"type=MM, form=juin"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"se produisent début"	"juillet"	""	"; les larves s'alim"	"7461-7468"	"type=MM, form=juillet"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"ont en cours depuis"	"2006"	""	"en région Auvergne,"	"11262-11266"	"type=YYYY, form=2006"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"mentaire-BAUBET F.,"	"2013"	""	". Un hanneton peut e"	"11880-11884"	"type=YYYY, form=2013"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"des végétaux n°661,"	"février"	""	", pp. 18-21. Bibliog"	"11957-11964"	"type=MM, form=février"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"e-BALACHOWSKY A.S.,"	"1962"	""	". Entomologie appliq"	"12009-12013"	"type=YYYY, form=1962"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"I.-BONNEMAISON L.,"	"1962"	""	". Les ennemis animau"	"12078-12082"	"type=YYYY, form=1962"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"p.-CAIRASCHI E.A.,"	"1950"	""	". La lutte contre le"	"12189-12193"	"type=YYYY, form=1950"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"blancs.-HURPIN B.,"	"1961"	""	". La lutte contre le"	"12256-12260"	"type=YYYY, form=1961"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"LIAN R., BARAUD J.,"	"1982"	""	". Faune des Coléoptè"	"12324-12328"	"type=YYYY, form=1982"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"s du printemps, fin"	"avril"	""	"début mai.- 2- Vol"	"13502-13507"	"type=MM, form=avril"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"ps, fin avril début"	"mai"	""	".- 2- Vol préaliment"	"13514-13517"	"type=MM, form=mai"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"vient en France fin"	"août"	""	", début septembre. D"	"14533-14537"	"type=MM, form=août"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"nce fin août, début"	"septembre"	""	". Deuxième année- 10"	"14545-14554"	"type=MM, form=septembre"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"se produit vers la"	"mi-octobre"	""	"; les vers blancs s"	"14660-14670"	"type=MM, form=mi-octobre"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"inactifs jusqu'à la"	"mi-avril"	""	".- 11- Deuxième mue"	"14770-14778"	"type=MM, form=mi-avril"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	": la mue a lieu en"	"juin"	""	". La jeune larve du"	"14841-14845"	"type=MM, form=juin"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"ent dans le courant"	"d'octobre"	""	"et cessent toute ac"	"15262-15271"	"type=MM, form=d'octobre"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"rintemps suivant(mi-"	"avril"	""	").- 13- Dégâts de """	"15328-15333"	"type=MM, form=avril"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"uxième année "" : en"	"mai"	""	"et juin les larves"	"15375-15378"	"type=MM, form=mai"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"année "" : en mai et"	"juin"	""	"les larves reprenne"	"15382-15386"	"type=MM, form=juin"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"rmé dans le courant"	"d'août"	""	", mais il reste dans"	"15879-15885"	"type=MM, form=d'août"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"terre ont lieu fin"	"avril"	""	"début mai quand la"	"16412-16417"	"type=MM, form=avril"
"Note_nationale_BSV_Hannetons_et_vers_blancs_cle8bf378-1"	"ieu fin avril début"	"mai"	""	"quand la températur"	"16424-16427"	"type=MM, form=mai"
"Note_nationale_abeilles"	"interministériel du"	"13 janvier 2009"	""	". 1/3 Connaître les"	"2733-2748"	"type=DD-MM-YYYY, form=13 janvier 2009"
"Note_nationale_abeilles"	"ter que l'arrêté du"	"28 novembre 2003"	""	", paru au Journal of"	"4739-4755"	"type=DD-MM-YYYY, form=28 novembre 2003"
"Note_nationale_abeilles"	"Journal officiel du"	"30 mars 2004"	""	", interdit tout empl"	"4785-4797"	"type=DD-MM-YYYY, form=30 mars 2004"
"Note_nationale_abeilles"	"interministériel du"	"12 septembre 2006"	""	"impose aux applicat"	"5894-5911"	"type=DD-MM-YYYY, form=12 septembre 2006"
"Note_nationale_abeilles"	"interministériel du"	"13 janvier 2009"	""	"précise les des abe"	"6449-6464"	"type=DD-MM-YYYY, form=13 janvier 2009"
"Note_nationale_abeilles"	"rêté ministériel du"	"7 avril 2010"	""	". Ce dernier prévoit"	"7080-7092"	"type=DD-MM-YYYY, form=7 avril 2010"
"Note_nationale_abeilles"	"1er de l'arrêté du"	"28 novembre 2003"	""	"susvisé, un délai d"	"7250-7266"	"type=DD-MM-YYYY, form=28 novembre 2003"
"Note_nationale_abeilles_et_pollinisateurs_cle4f1286"	"interministériel du"	"13 janvier 2009"	""	". 1/3 Connaître les"	"2733-2748"	"type=DD-MM-YYYY, form=13 janvier 2009"
"Note_nationale_abeilles_et_pollinisateurs_cle4f1286"	"ter que l'arrêté du"	"28 novembre 2003"	""	", paru au Journal of"	"4739-4755"	"type=DD-MM-YYYY, form=28 novembre 2003"
"Note_nationale_abeilles_et_pollinisateurs_cle4f1286"	"Journal officiel du"	"30 mars 2004"	""	", interdit tout empl"	"4785-4797"	"type=DD-MM-YYYY, form=30 mars 2004"
"Note_nationale_abeilles_et_pollinisateurs_cle4f1286"	"interministériel du"	"12 septembre 2006"	""	"impose aux applicat"	"5894-5911"	"type=DD-MM-YYYY, form=12 septembre 2006"
"Note_nationale_abeilles_et_pollinisateurs_cle4f1286"	"interministériel du"	"13 janvier 2009"	""	"précise les des abe"	"6449-6464"	"type=DD-MM-YYYY, form=13 janvier 2009"
"Note_nationale_abeilles_et_pollinisateurs_cle4f1286"	"rêté ministériel du"	"7 avril 2010"	""	". Ce dernier prévoit"	"7080-7092"	"type=DD-MM-YYYY, form=7 avril 2010"
"Note_nationale_abeilles_et_pollinisateurs_cle4f1286"	"1er de l'arrêté du"	"28 novembre 2003"	""	"susvisé, un délai d"	"7250-7266"	"type=DD-MM-YYYY, form=28 novembre 2003"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"commune révision 3,"	"avril 2014"	""	"Note commune révis"	"26-36"	"type=MM-YYYY, form=avril 2014"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"commune révision 3,"	"avril 2014"	""	"Drosophila suzukii"	"63-73"	"type=MM-YYYY, form=avril 2014"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"qui connaît depuis"	"2008"	""	"une progression spe"	"542-546"	"type=YYYY, form=2008"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"e officiellement en"	"2010"	""	", il cause des dégât"	"626-630"	"type=YYYY, form=2010"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"s satisfaisants. En"	"2013"	""	", la présence de D."	"959-963"	"type=YYYY, form=2013"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"é dans la directive"	"2000/29"	""	"/CE du 8 mai 2000. A"	"3946-3953"	"type=YYYY, form=2000/29"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"ctive 2000/29/CE du"	"8 mai 2000"	""	". Au niveau national"	"3960-3970"	"type=DD-MM-YYYY, form=8 mai 2000"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"xe B de l'arrêté du"	"31 juillet 2000"	""	"au titre des organi"	"4052-4067"	"type=DD-MM-YYYY, form=31 juillet 2000"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"duits sur fraise en"	"2013"	""	". Pour toutes les cu"	"7906-7910"	"type=YYYY, form=2013"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"ur cerisier, depuis"	"2010"	""	", les produits utili"	"8386-8390"	"type=YYYY, form=2010"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"ont signalés depuis"	"2011"	""	". Dans les zones de"	"9420-9424"	"type=YYYY, form=2011"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"ité réalisés depuis"	"2011"	""	"ont montré l'effet"	"10149-10153"	"type=YYYY, form=2011"
"Note_technique_D_Suzukii_revision_2014_cle8a6134"	"ns réalisées depuis"	"2011"	""	", il est primordial"	"10882-10886"	"type=YYYY, form=2011"
"Note_trichogramme_2014"	"ol intervient début"	"juin"	""	", suivi d'un second"	"858-862"	"type=MM, form=juin"
"Note_trichogramme_2014"	"second vol au mois"	"d'août"	""	". Les réseaux de pié"	"894-900"	"type=MM, form=d'août"
"Note_trichogramme_2014"	"essais conduits en"	"2009"	""	"par Arvalis Institu"	"4671-4675"	"type=YYYY, form=2009"
"Note_trichogramme_2014"	"aphie :Hawlitzky N,"	"1992"	""	": la lutte biologiqu"	"5941-5945"	"type=YYYY, form=1992"
"Note_trichogramme_2014"	"onnement n°16.CPVQ,"	"2000"	""	": lutte biologique"	"6045-6049"	"type=YYYY, form=2000"
"Note_trichogramme_2014"	"technique.Naïbo B,"	"2008"	""	": les trichogrammes"	"6170-6174"	"type=YYYY, form=2008"
"Note_trichogramme_2014"	"s n°341.Thibord Jb,"	"2011"	""	": les trichogrammes"	"6256-6260"	"type=YYYY, form=2011"
"Note_trichogramme_2014"	"n°379.Rousselle S,"	"2014"	""	": lutte biologique"	"6364-6368"	"type=YYYY, form=2014"
"Pomacea_fiche_terrain_riz_paysage_ecran"	"://caramelosblog.es/"	"2011/08"	""	"/prohibido-el-caraco"	"1338-1345"	"type=YYYY, form=2011/08"
"Pomacea_fiche_terrain_riz_paysage_ecran"	"volutionary Biology"	"2007"	""	"7:97 http://www.bio"	"1686-1690"	"type=YYYY, form=2007"
"Pomacea_fiche_terrain_riz_paysage_ecran"	"w.biomedcentral.com/"	"1471-2148"	""	"/7/97 Les œufs sont"	"1725-1734"	"type=YYYY, form=1471-2148"
"Pomme_de_terre_Centre_2009_no16_cle477634"	"re Bulletin n°16 Le"	"4 août 2009"	""	"Etats des lieux : L"	"70-81"	"type=DD-MM-YYYY, form=4 août 2009"
"Pomme_de_terre_Centre_2009_no16_cle477634"	"é 1er jour à risque"	"21-mai 15-juin"	""	"26-juin 09-mai 21-m"	"1659-1673"	"type=DD-MM, form=21-mai 15-juin"
"Pomme_de_terre_Centre_2009_no16_cle477634"	"sque 21-mai 15-juin"	"26-juin 09-mai"	""	"21-mai 21-mai 08-ma"	"1674-1688"	"type=DD-MM, form=26-juin 09-mai"
"Pomme_de_terre_Centre_2009_no16_cle477634"	"juin 26-juin 09-mai"	"21-mai 21-mai"	""	"08-mai 14-mai 17-ma"	"1689-1702"	"type=DD-MM, form=21-mai 21-mai"
"Pomme_de_terre_Centre_2009_no16_cle477634"	"9-mai 21-mai 21-mai"	"08-mai 14-mai"	""	"17-mai 14-mai 25-ma"	"1703-1716"	"type=DD-MM, form=08-mai 14-mai"
"Pomme_de_terre_Centre_2009_no16_cle477634"	"1-mai 08-mai 14-mai"	"17-mai 14-mai"	""	"25-mai 10-juin 21-m"	"1717-1730"	"type=DD-MM, form=17-mai 14-mai"
"Pomme_de_terre_Centre_2009_no16_cle477634"	"4-mai 17-mai 14-mai"	"25-mai 10-juin"	""	"21-mai 08-juin 16-j"	"1731-1745"	"type=DD-MM, form=25-mai 10-juin"
"Pomme_de_terre_Centre_2009_no16_cle477634"	"-mai 25-mai 10-juin"	"21-mai 08-juin"	""	"16-juin 14-juin 25-"	"1746-1760"	"type=DD-MM, form=21-mai 08-juin"
"Pomme_de_terre_Centre_2009_no16_cle477634"	"juin 21-mai 08-juin"	"16-juin 14-juin"	""	"25-juil aucun risqu"	"1761-1776"	"type=DD-MM, form=16-juin 14-juin"
"Pomme_de_terre_Centre_2009_no16_cle477634"	"5-juil aucun risque"	"10-mai 15-mai"	""	"21-mai 15-mai 24-ma"	"1798-1811"	"type=DD-MM, form=10-mai 15-mai"
"Pomme_de_terre_Centre_2009_no16_cle477634"	"isque 10-mai 15-mai"	"21-mai 15-mai"	""	"24-mai 08-juin 19-j"	"1812-1825"	"type=DD-MM, form=21-mai 15-mai"
