"bsv"	"context before"	"bioagressors"	"context after"	"location"	"features"
"BSV_legumes_27_001"	"x vieilles feuilles."	"Septoriose"	"sur céleri-rave : s"	"7853-7863"	"type=BIOAGRESSOR, $=septoriose, form=Septoriose"
"BSV_legumes_27_001"	"tes atteintes (15%)."	"Sclérotinia"	"sur céleri-branche"	"7938-7949"	"type=BIOAGRESSOR, $=sclerotinia, form=Sclérotinia"
"BSV_legumes_27_001"	"ES CRYPTOGAMIQUES ("	"MILDIOU"	") Etat général A Ou"	"11073-11080"	"type=BIOAGRESSOR, $=mildiou, form=MILDIOU"
"BSV_legumes_27_001"	"aux Dames (37), du"	"mildiou"	"(Bremia lactucae) e"	"11154-11161"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_27_001"	"eilles feuilles. Le"	"mildiou"	"observé n'est actue"	"11391-11398"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_27_001"	"ison PIEGEAGE DE LA"	"MOUCHE"	"DU CHOU Modélisatio"	"13209-13215"	"type=BIOAGRESSOR, $=mouche, form=MOUCHE"
"BSV_legumes_27_001"	"s selon les sites :"	"piérides"	"de la rave et du ch"	"14059-14067"	"type=BIOAGRESSOR, $=piéride, form=piérides"
"BSV_legumes_27_001"	"u 02/10/2013 Page 6"	"PUCERONS"	"CENDRES Etat généra"	"14967-14975"	"type=BIOAGRESSOR, $=puceron, form=PUCERONS"
"BSV_legumes_27_001"	"5), les colonies de"	"pucerons"	"cendrés ne se dével"	"15056-15064"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_27_001"	"Récolte 4 F 2 F"	"TENTHREDE"	"DE LA RAVE ( ATHALI"	"15430-15439"	"type=BIOAGRESSOR, $=tenthrède, form=TENTHREDE"
"BSV_legumes_27_001"	"), des chenilles de"	"tenthrèdes"	"sont observées sur"	"15517-15527"	"type=BIOAGRESSOR, $=tenthrède, form=tenthrèdes"
"BSV_legumes_27_001"	"élevé A surveiller"	"MILDIOU"	"Etat général Quelqu"	"15732-15739"	"type=BIOAGRESSOR, $=mildiou, form=MILDIOU"
"BSV_legumes_27_001"	"ces anecdotiques de"	"mildiou"	"subsistent dans le"	"15785-15792"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_27_001"	"ants. A surveiller."	"ROUILLE"	"BLANCHE Etat généra"	"16037-16044"	"type=BIOAGRESSOR, $=rouille, form=ROUILLE"
"BSV_legumes_27_001"	"r Loire (45), de la"	"rouille"	"blanche est détecté"	"16113-16120"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_legumes_27_001"	"écolte. Rappel : la"	"rouille"	"blanche est provoqu"	"16179-16186"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_legumes_27_001"	"st provoquée par un"	"champignon"	"(Albugo candida). L"	"16216-16226"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_legumes_27_001"	"poudreux et sec. Le"	"champignon"	"se retrouve plus fa"	"16370-16380"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_legumes_27_001"	"u 02/10/2013 Page 7"	"TENTHREDE"	"DE LA RAVE ( ATHALI"	"17482-17491"	"type=BIOAGRESSOR, $=tenthrède, form=TENTHREDE"
"BSV_legumes_27_001"	"nt infestées par la"	"tenthrède"	"de la rave (50 et 1"	"17606-17615"	"type=BIOAGRESSOR, $=tenthrède, form=tenthrède"
"BSV_legumes_27_001"	"dégâts : comme les"	"piérides"	"du chou, elles grig"	"18265-18273"	"type=BIOAGRESSOR, $=piéride, form=piérides"
"BSV_legumes_27_001"	"rant un adulte, une"	"larve"	", une ponte et les d"	"18426-18431"	"type=BIOAGRESSOR, $=larve, form=larve"
"BSV_legumes_27_001"	"OSE Etat général Ce"	"champignon"	"est détecté dans le"	"19843-19853"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_legumes_27_001"	"lisé à la parcelle."	"CERCOSPORIOSE"	"Etat général Ce cha"	"21085-21098"	"type=BIOAGRESSOR, $=cercosporiose, form=CERCOSPORIOSE"
"BSV_legumes_27_001"	"OSE Etat général Ce"	"champignon"	"est détecté sur une"	"21115-21125"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_legumes_27_001"	"ges des noctuelles,"	"teigne"	"et Tuta absoluta Si"	"22481-22487"	"type=BIOAGRESSOR, $=teigne, form=teigne"
"BSV_legumes_27_001"	"ctuelles, teigne et"	"Tuta absoluta"	"Situation du réseau"	"22491-22504"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"BSV_legumes_27_001"	"ctuelles, teigne et"	"Tuta absoluta"	"Situation du réseau"	"22491-22504"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"BSV_legumes_27_001"	"age des noctuelles,"	"teignes"	"et mineuse de la to"	"22553-22560"	"type=BIOAGRESSOR, $=teigne, form=teignes"
"BSV_legumes_27_001"	"tuelles, teignes et"	"mineuse"	"de la tomate. Noctu"	"22564-22571"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_legumes_27_001"	"tomate. Noctuelles"	"Teigne"	"des crucifères Mine"	"22597-22603"	"type=BIOAGRESSOR, $=teigne, form=Teigne"
"BSV_legumes_27_001"	"igne des crucifères"	"Mineuse"	"de la tomate Autogr"	"22619-22626"	"type=BIOAGRESSOR, $=mineuse, form=Mineuse"
"BSV_legumes_27_001"	"piège Dépt 45 2 2 2"	"Tuta absoluta"	"(tomates, solanacée"	"22805-22818"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"BSV_legumes_27_001"	"piège Dépt 45 2 2 2"	"Tuta absoluta"	"(tomates, solanacée"	"22805-22818"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"BSV_legumes_27_001"	"le vol est terminé."	"Tuta absoluta"	": aucune capture. P"	"23796-23809"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"BSV_legumes_27_001"	"le vol est terminé."	"Tuta absoluta"	": aucune capture. P"	"23796-23809"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"BSV_legumes_27_001"	"et Mouche"	"Mineuse"	"Chambray"	"24912-24919"	"type=BIOAGRESSOR, $=mineuse, form=Mineuse"
"BSV_legumes_27_001"	"Teigne"	"Thrips"	"Villandry"	"25024-25030"	"type=BIOAGRESSOR, $=thrips, form=Thrips"
"BSV_legumes_27_001"	"013 Page 11"	"Thrips"	"(Inoki) R"	"25789-25795"	"type=BIOAGRESSOR, $=thrips, form=Thrips"
"BSV_legumes_27_001"	"Léonard MOUCHE"	"MINEUSE"	"DES ALLIUMS ( PHYTO"	"26027-26034"	"type=BIOAGRESSOR, $=mineuse, form=MINEUSE"
"BSV_legumes_27_001"	"t général Le vol de"	"mouche"	"mineuse se confirme"	"26118-26124"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_27_001"	"al Le vol de mouche"	"mineuse"	"se confirme. Des pi"	"26125-26132"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_legumes_27_001"	"sibilité pour cette"	"mouche"	". L'activité de nutr"	"26341-26347"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_27_001"	"rochaines semaines."	"THRIPS"	"Etat général Sur de"	"26647-26653"	"type=BIOAGRESSOR, $=thrips, form=THRIPS"
"BSV_legumes_27_001"	"les, la présence de"	"thrips"	"au sein des poireau"	"26711-26717"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_27_001"	"es chromatiques (10"	"thrips"	"/plaque/jour) n'est"	"27140-27146"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_27_001"	"02/10/2013 Page 12"	"TEIGNE"	"Etat général Les ca"	"28085-28091"	"type=BIOAGRESSOR, $=teigne, form=TEIGNE"
"BSV_legumes_27_001"	"alternaria et autre"	"champignon"	"(Stemphylium, clado"	"28391-28401"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_legumes_27_001"	"demeure important."	"ROUILLE"	"Etat général La rou"	"28555-28562"	"type=BIOAGRESSOR, $=rouille, form=ROUILLE"
"BSV_legumes_27_001"	"LLE Etat général La"	"rouille"	"(taches sporulantes"	"28579-28586"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_legumes_27_001"	"rs jours courts"	"ACARIENS"	"Jours court"	"29115-29123"	"type=BIOAGRESSOR, $=acariens, form=ACARIENS"
"BSV_legumes_27_001"	"distingue des œufs,"	"larves"	"et adultes. Directe"	"29524-29530"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_27_001"	"u colonisés par les"	"acariens"	"avant la période de"	"30229-30237"	"type=BIOAGRESSOR, $=acariens, form=acariens"
"BSV_legumes_27_001"	"sont causés par les"	"larves"	"qui sectionnent les"	"30525-30531"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_27_001"	"les jeunes plants."	"OIDIUM"	"Etat général L'oïdi"	"30567-30573"	"type=BIOAGRESSOR, $=oïdium, form=OIDIUM"
"BSV_legumes_27_001"	"e et Mara des bois."	"PUCERONS"	"Etat général Très p"	"31457-31465"	"type=BIOAGRESSOR, $=puceron, form=PUCERONS"
"BSV_legumes_27_001"	"dépassé maintenant."	"ACARIENS"	"Etat général Stabil"	"31681-31689"	"type=BIOAGRESSOR, $=acariens, form=ACARIENS"
"BSV_legumes_27_001"	"ants et les brûler."	"THRIPS"	"Etat général Les te"	"32942-32948"	"type=BIOAGRESSOR, $=thrips, form=THRIPS"
"BSV_legumes_27_001"	"les populations de"	"thrips"	"à des seuils encore"	"33049-33055"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_27_001"	"s élevés (plus de 5"	"thrips"	"par fleur). Les adu"	"33099-33105"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_27_001"	"ltes mais aussi les"	"larves"	"sont encore respons"	"33145-33151"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_27_001"	"s'impose toujours."	"DROSOPHILA SUZUKII"	"Etat généralTourain"	"33329-33347"	"type=BIOAGRESSOR, $=drosophila suzukii, form=DROSOPHILA SUZUKII"
"BSV_legumes_27_001"	"s'impose toujours."	"DROSOPHILA SUZUKII"	"Etat généralTourain"	"33329-33347"	"type=BIOAGRESSOR, $=drosophila suzukii, form=DROSOPHILA SUZUKII"
"BSV_legumes_27_001"	"rte présence de ces"	"punaises"	"sur les fraiseraies"	"34184-34192"	"type=BIOAGRESSOR, $=punaise, form=punaises"
"BSV_legumes_27_001"	"né à la présence de"	"punaises"	"est responsable d'u"	"34333-34341"	"type=BIOAGRESSOR, $=punaise, form=punaises"
"BSV_legumes_27_001"	"chets à la récolte."	"BOTRYTIS"	"Etat général Des sy"	"34398-34406"	"type=BIOAGRESSOR, $=botrytis, form=BOTRYTIS"
"BSV_legumes_27_001"	"rer un retour de ce"	"champignon"	". Les parcelles très"	"34563-34573"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_legumes_27_001"	"02/10/2013 Page 15"	"OIDIUM"	"Etat général L'oïdi"	"35213-35219"	"type=BIOAGRESSOR, $=oïdium, form=OIDIUM"
"BSV_legumes_27_001"	"Post-récolte"	"MOUCHE"	"DES SEMIS - MOUCHE"	"36096-36102"	"type=BIOAGRESSOR, $=mouche, form=MOUCHE"
"BSV_legumes_27_001"	"MOUCHE DES SEMIS -"	"MOUCHE"	"DE L ' OIGNON ( DEL"	"36115-36121"	"type=BIOAGRESSOR, $=mouche, form=MOUCHE"
"BSV_legumes_27_001"	"Les populations de"	"mouches"	"des semis et de mou"	"36189-36196"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_legumes_27_001"	"hes des semis et de"	"mouches"	"de l'oignon sont su"	"36213-36220"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_legumes_27_001"	"des captures de la"	"mouches"	"des semis 2013 (Del"	"36586-36593"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_legumes_27_001"	"des captures de la"	"mouche"	"de l'oignon 2013(De"	"36659-36665"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_27_001"	"à la capture de la"	"mouche"	"des semis sur les s"	"37674-37680"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_27_001"	". Aucune capture de"	"mouche"	"de l'oignon n'a été"	"37771-37777"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_27_001"	"l et la ponte de la"	"mouche"	"de l'oignon est en"	"38042-38048"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_27_001"	"de nuisibilité Les"	"mouches"	"de l'oignon et des"	"38244-38251"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_legumes_27_001"	"euil de nuisibilité"	"mouche"	"des semis est attei"	"38347-38353"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_27_001"	"euil de nuisibilité"	"mouche"	"de l'oignon est att"	"38443-38449"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_27_001"	"vol de ce ravageur."	"MOUCHE"	"DES ALLIUMS ( PHYTO"	"38650-38656"	"type=BIOAGRESSOR, $=mouche, form=MOUCHE"
"BSV_legumes_27_001"	"al Les suivis de la"	"mouche"	"des alliums sur pot"	"38747-38753"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_27_001"	"à l'activité de la"	"mouche"	"des alliums. Le vol"	"39950-39956"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_27_001"	"02/10/2013 Page 17"	"THRIPS"	"Etat général Ce rav"	"40569-40575"	"type=BIOAGRESSOR, $=thrips, form=THRIPS"
"BSV_legumes_27_001"	"ours ont obligé les"	"thrips"	"à se cacher, les re"	"40697-40703"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_27_001"	"les, l'activité des"	"thrips"	"peut reprendre. Seu"	"40824-40830"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_27_001"	"de nuisibilité Les"	"thrips"	"sont souvent peu pr"	"40872-40878"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_27_001"	"s pour ce ravageur."	"MILDIOU"	"DE L ' OIGNON ( PER"	"41286-41293"	"type=BIOAGRESSOR, $=mildiou, form=MILDIOU"
"BSV_legumes_27_001"	"es non sensibles au"	"mildiou"	"de l'oignon. PIEGEA"	"41424-41431"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_27_001"	"ar ailleurs, aucune"	"larve"	"n'a été détectée su"	"41652-41657"	"type=BIOAGRESSOR, $=larve, form=larve"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"n Bref : Sommaire :"	"Mouche"	"du chou : Baisse de"	"97-103"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"t : 1eres taches de"	"mildiou"	". Dégâts de pigeons"	"158-165"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"rvidés. Artichaut :"	"Pucerons"	"Auxilliaires Noctue"	"213-221"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"onas sur capitules."	"Mildiou"	"Carotte : Mouche de"	"279-286"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	". Mildiou Carotte :"	"Mouche"	"de la carotte Chou"	"297-303"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"fleur et brocoli :"	"Mouche"	"du chou Oiseaux rav"	"342-348"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"li : Mouche du chou"	"Oiseaux"	"ravageurs Plaques e"	"357-364"	"type=BIOAGRESSOR, $=oiseau, form=Oiseaux"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"Plaques engluées et"	"mouche"	"de la carotte. (Cré"	"395-401"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"ut : Populations de"	"pucerons"	"verts et noirs insi"	"520-528"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"les Côtes d'Armor."	"Pucerons"	": Pseudomonas cichor"	"599-607"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"égées sur 3 pièges)"	"Mildiou"	"du feuillage : 1ere"	"993-1000"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"s. Peu de risque de"	"mildiou"	"sur têtes, car les"	"1084-1091"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"12 P 3 /3 Carotte :"	"Mouche"	"de la carotte : Dan"	"1255-1261"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"ette semaine : 3.25"	"mouches"	"/piège à Kervignac,"	"1384-1391"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"e à Kervignac, 2.25"	"mouches"	"/piège à Carnac, La"	"1416-1423"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"de piégeage) : 0.4"	"mouches"	"/piège à Santec Kere"	"1565-1572"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"-fleur et brocoli :"	"Mouche"	"du chou :En Ille et"	"1719-1725"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"à ce jour."	"Mouche"	"du chou 2012: Nbre"	"2377-2383"	"type=BIOAGRESSOR, $=mouche, form=Mouche"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"Si la présence des"	"oiseaux"	"est confirmée l'ass"	"3059-3066"	"type=BIOAGRESSOR, $=oiseau, form=oiseaux"
"BSV_legumes_frais_no8_18_mai_2012_cle8f7dbc"	"nt que déplacer les"	"oiseaux"	". Effrai pyro-optiqu"	"3649-3656"	"type=BIOAGRESSOR, $=oiseau, form=oiseaux"
"BSV_legumes_no24_cle46aed9"	"s noctuelles, de la"	"teigne"	"des crucifères et d"	"1632-1638"	"type=BIOAGRESSOR, $=teigne, form=teigne"
"BSV_legumes_no24_cle46aed9"	"crucifères et de la"	"mineuse"	"de la tomate ......"	"1663-1670"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_legumes_no24_cle46aed9"	"tions précoces, des"	"acariens"	"sont présents sur q"	"4448-4456"	"type=BIOAGRESSOR, $=acariens, form=acariens"
"BSV_legumes_no24_cle46aed9"	"les feuilles œufs,"	"larves"	"et adultes. Observe"	"4614-4620"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_no24_cle46aed9"	"es de décision. Les"	"pucerons"	"sont très peu prése"	"4692-4700"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_no24_cle46aed9"	"sser s'installer ce"	"champignon"	"si tôt en saison. E"	"4939-4949"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_legumes_no24_cle46aed9"	"ts types de plants."	"PUCERONS"	"Ce parasite n'a pas"	"6072-6080"	"type=BIOAGRESSOR, $=puceron, form=PUCERONS"
"BSV_legumes_no24_cle46aed9"	"plants. PUCERONS Ce"	"parasite"	"n'a pas progressé d"	"6084-6092"	"type=BIOAGRESSOR, $=parasite, form=parasite"
"BSV_legumes_no24_cle46aed9"	"24 Du 18/08/2011 3"	"ACARIENS"	"Les populations d'a"	"6788-6796"	"type=BIOAGRESSOR, $=acariens, form=ACARIENS"
"BSV_legumes_no24_cle46aed9"	"fectuées contre les"	"thrips"	". Prévision Risque é"	"6907-6913"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_no24_cle46aed9"	"repéré précocement."	"THRIPS"	"Sa présence est sig"	"7611-7617"	"type=BIOAGRESSOR, $=thrips, form=THRIPS"
"BSV_legumes_no24_cle46aed9"	"bilité se situe à 2"	"thrips"	"par fleur. Bien que"	"8005-8011"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_no24_cle46aed9"	"encore terminée, le"	"thrips"	"restera comme le gr"	"8087-8093"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_no24_cle46aed9"	"ion de cet insecte."	"ALEURODES"	"Présence très faibl"	"8287-8296"	"type=BIOAGRESSOR, $=aleurode, form=ALEURODES"
"BSV_legumes_no24_cle46aed9"	"ble de ce ravageur."	"BOTRYTIS"	"Pas de dégâts à ce"	"8334-8342"	"type=BIOAGRESSOR, $=botrytis, form=BOTRYTIS"
"BSV_legumes_no24_cle46aed9"	"quelques tâches de"	"botrytis"	"et d'anthracnose so"	"8467-8475"	"type=BIOAGRESSOR, $=botrytis, form=botrytis"
"BSV_legumes_no24_cle46aed9"	"ose sont signalées."	"OIDIUM"	"La présence de ce c"	"8509-8515"	"type=BIOAGRESSOR, $=oïdium, form=OIDIUM"
"BSV_legumes_no24_cle46aed9"	"M La présence de ce"	"champignon"	"est en progression."	"8534-8544"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_legumes_no24_cle46aed9"	"UNAISES LYGUS Cette"	"punaise"	"est repérée dans la"	"9347-9354"	"type=BIOAGRESSOR, $=punaise, form=punaise"
"BSV_legumes_no24_cle46aed9"	"très importants. La"	"punaise"	"Liocoris ( proche d"	"9448-9455"	"type=BIOAGRESSOR, $=punaise, form=punaise"
"BSV_legumes_no24_cle46aed9"	"z défavorables à ce"	"champignon"	"qui apprécie l'humi"	"10252-10262"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"BSV_legumes_no24_cle46aed9"	"soleillée et douce."	"MILDIOU"	"Prévision : Risque"	"10385-10392"	"type=BIOAGRESSOR, $=mildiou, form=MILDIOU"
"BSV_legumes_no24_cle46aed9"	"lantations de juin."	"OIDIUM"	"Contexte d'observat"	"10447-10453"	"type=BIOAGRESSOR, $=oïdium, form=OIDIUM"
"BSV_legumes_no24_cle46aed9"	"pour l'oïdium et la"	"rouille"	". Alternaria : toujo"	"11783-11790"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_legumes_no24_cle46aed9"	"s en sont indemnes."	"Oïdium"	": les premiers foye"	"12061-12067"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"BSV_legumes_no24_cle46aed9"	"s en développement."	"Rouille"	": mentionnée sur un"	"12334-12341"	"type=BIOAGRESSOR, $=rouille, form=Rouille"
"BSV_legumes_no24_cle46aed9"	"avec pustules), la"	"rouille"	"fait tout juste son"	"12434-12441"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"BSV_legumes_no24_cle46aed9"	"s de 5% des plants."	"Cercosporiose"	":la situation est s"	"12517-12530"	"type=BIOAGRESSOR, $=cercosporiose, form=Cercosporiose"
"BSV_legumes_no24_cle46aed9"	"iment plus visible."	"RHIZOCTONE"	"Etat général Il est"	"13067-13077"	"type=BIOAGRESSOR, $=rhizoctone, form=RHIZOCTONE"
"BSV_legumes_no24_cle46aed9"	"dentifier la ou les"	"mouches"	"responsables. Pour"	"14328-14335"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_legumes_no24_cle46aed9"	"Pour le moment, les"	"mouches"	"n'ont pas encore éc"	"14370-14377"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"BSV_legumes_no24_cle46aed9"	"bablement dues à la"	"mouche"	"mineuse Liriomyza s"	"14552-14558"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"BSV_legumes_no24_cle46aed9"	"nt dues à la mouche"	"mineuse"	"Liriomyza sp. Le ri"	"14559-14566"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"BSV_legumes_no24_cle46aed9"	"tuel à la parcelle."	"THRIPS"	"Contexte d'observat"	"14619-14625"	"type=BIOAGRESSOR, $=thrips, form=THRIPS"
"BSV_legumes_no24_cle46aed9"	"Les populations de"	"thrips"	"(adultes et larves)"	"14729-14735"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_no24_cle46aed9"	"thrips (adultes et"	"larves"	") restent globalemen"	"14748-14754"	"type=BIOAGRESSOR, $=larve, form=larves"
"BSV_legumes_no24_cle46aed9"	"45) où le nombre de"	"thrips"	"et les dégâts sont"	"14888-14894"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_no24_cle46aed9"	"c botte uniquement."	"MILDIOU"	"DE L ' OIGNON ( P E"	"15149-15156"	"type=BIOAGRESSOR, $=mildiou, form=MILDIOU"
"BSV_legumes_no24_cle46aed9"	"de contamination de"	"mildiou"	"a eu lieu sur la st"	"15897-15904"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_no24_cle46aed9"	"semis, un foyer de"	"mildiou"	"est présent cette s"	"17040-17047"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_no24_cle46aed9"	"antes touchées ; le"	"mildiou"	"est sporulant. A Ch"	"17109-17116"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_no24_cle46aed9"	"iray (41) en AB, le"	"mildiou"	"a contribué à avanc"	"17180-17187"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_no24_cle46aed9"	"s contaminations de"	"mildiou"	". Si les oignons son"	"17383-17390"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"BSV_legumes_no24_cle46aed9"	"us transmis par les"	"pucerons"	"et disséminé par le"	"18079-18087"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_no24_cle46aed9"	"tures (coccinelles,"	"chrysopes"	", orius, anthocoris,"	"19769-19778"	"type=BIOAGRESSOR, $=chrysopes, form=chrysopes"
"BSV_legumes_no24_cle46aed9"	"ravageurs comme les"	"pucerons"	"et les thrips. Atte"	"19873-19881"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"BSV_legumes_no24_cle46aed9"	"les pucerons et les"	"thrips"	". Attention aux dégâ"	"19889-19895"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"BSV_legumes_no24_cle46aed9"	"aubergines. Salades"	"MILDIOU"	"Contexte d'observat"	"19955-19962"	"type=BIOAGRESSOR, $=mildiou, form=MILDIOU"
