"bsv"	"type"	"context"	"word"	"prefLabel"	"context"	"location"	"features"
"BSV_12_-_2_juillet_2019_cle8252f7"	"html"	"m). Fait nouveau en"	"Côte"	"poirée"	"d'Or, des parcelles"	"3295-3299"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, form=Côte"
"BSV_12_-_2_juillet_2019_cle8252f7"	"html"	", en particulier en"	"Côte"	"poirée"	"d'Or (23 % des parc"	"3594-3598"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, form=Côte"
"BSV_12_-_2_juillet_2019_cle8252f7"	"html"	"n tous secteurs, la"	"vigne"	"vigne"	"reste dans sa pério"	"3732-3737"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne"
"BSV_12_-_2_juillet_2019_cle8252f7"	"html"	"rte sensibilité. En"	"Côte"	"poirée"	"d'Or, Saône et Loir"	"3790-3794"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, form=Côte"
"BSV_12_-_2_juillet_2019_cle8252f7"	"html"	"es d'Agriculture de"	"Côte"	"poirée"	"d'Or, Saône et Loir"	"4929-4933"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, form=Côte"
"BSV_12_-_2_juillet_2019_cle8252f7"	"html"	"smes Nuisibles, 110"	"Vigne"	"vigne"	", Bourgogne du Sud,"	"5070-5075"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_12_-_2_juillet_2019_cle8252f7"	"html"	"Oenophyt, Soufflet"	"Vigne"	"vigne"	", SICAVAC, Cave de L"	"5289-5294"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_12_-_2_juillet_2019_cle8252f7"	"html"	"autes Côtes, Espace"	"Vigne"	"vigne"	", Vitagri, Bio Bourg"	"5350-5355"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_12_-_2_juillet_2019_cle8252f7"	"html"	"mplitte, Société de"	"Viticulture"	"vigne"	"du Jura Ce bulletin"	"5547-5558"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_12_-_2_juillet_2019_cle8252f7"	"html"	"protection de leurs"	"cultures"	"Culture"	"et les invite à pre"	"5887-5895"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	""	"Viticulture"	"vigne"	"n°16 du 30 juillet"	"1-12"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	"week-end prochain."	"Viticulture"	"vigne"	"n°16 du 30 juillet"	"444-455"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	"5 et 50% selon les"	"vignes"	"vigne"	". MILDIOU - Situatio"	"1041-1047"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vignes"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	"6% des parcelles en"	"Côte"	"poirée"	"d'Or (57 % la semai"	"2276-2280"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, form=Côte"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	"ncerne que quelques"	"baies"	"arbuste à baies"	"sur les grappes att"	"2632-2637"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	"début véraison, la"	"vigne"	"vigne"	"demeure très sensib"	"3325-3330"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	"ible à l'oïdium. En"	"Côte"	"poirée"	"d'Or, Saône et Loir"	"3368-3372"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, form=Côte"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	"d'oïdium (quelques"	"baies"	"arbuste à baies"	") : le risque de pro"	"3792-3797"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	"otées dans 1 TNT en"	"Côte"	"poirée"	"d'Or, la maladie es"	"3944-3948"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, form=Côte"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	"es d'Agriculture de"	"Côte"	"poirée"	"d'Or, Saône et Loir"	"4890-4894"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, form=Côte"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	"smes Nuisibles, 110"	"Vigne"	"vigne"	", Bourgogne du Sud,"	"5031-5036"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	"Oenophyt, Soufflet"	"Vigne"	"vigne"	", SICAVAC, Cave de L"	"5250-5255"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	"autes Côtes, Espace"	"Vigne"	"vigne"	", Vitagri, Bio Bourg"	"5311-5316"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	"mplitte, Société de"	"Viticulture"	"vigne"	"du Jura Ce bulletin"	"5508-5519"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	"protection de leurs"	"cultures"	"Culture"	"et les invite à pre"	"5848-5856"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"html"	"at sanitaire et des"	"stades phénologiques"	"stade de développement"	", le risque est faib"	"1672-1692"	"type=GOL, uri=http://ontology.inrae.fr/ppdo/ontology/GrowthStage, skos-prefLabel=stade de développement, form=stades phénologiques"
"BSV_19-04-16_2_cle84b397"	"html"	"erritoire auvergnat"	"Viticulture"	"vigne"	"À retenir cette sem"	"129-140"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_19-04-16_2_cle84b397"	"html"	"d'Agri- Épisode de"	"gel"	"gel"	"les 13, 14 et 15 av"	"204-207"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Gels, skos-prefLabel=gel, form=gel"
"BSV_19-04-16_2_cle84b397"	"html"	"l de cet épisode de"	"gel"	"gel"	"(superficiel ou gel"	"1504-1507"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Gels, skos-prefLabel=gel, form=gel"
"BSV_19-04-16_2_cle84b397"	"html"	"gel (superficiel ou"	"gel"	"gel"	"ayant atteint les e"	"1524-1527"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Gels, skos-prefLabel=gel, form=gel"
"BSV_19-04-16_2_cle84b397"	"html"	"nelin BSV n°2, 2019"	"Viticulture"	"vigne"	", région AURA, éditi"	"1598-1609"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_19-04-16_2_cle84b397"	"html"	") sensible(s) de la"	"vigne"	"vigne"	"(feuilles sorties)"	"2562-2567"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne"
"BSV_19-04-16_2_cle84b397"	"html"	"ins 11 °C Oïdium La"	"vigne"	"vigne"	"est sensible dès le"	"2687-2692"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne"
"BSV_19-04-16_2_cle84b397"	"html"	"lées. BSV n°2, 2019"	"Viticulture"	"vigne"	", région AURA, éditi"	"3219-3230"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_19-04-16_2_cle84b397"	"html"	"on intégrée. http://"	"viticulture"	"vigne"	".ecophytopic.fr/viti"	"3988-3999"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=viticulture"
"BSV_19-04-16_2_cle84b397"	"html"	"ture.ecophytopic.fr/"	"viticulture"	"vigne"	"Toute reproduction"	"4015-4026"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=viticulture"
"BSV_19-04-16_2_cle84b397"	"html"	"protection de leurs"	"cultures"	"Culture"	". Action pilotée par"	"4937-4945"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"BSV_19-04-16_2_cle84b397"	"html"	"hyto. BSV n°2, 2019"	"Viticulture"	"vigne"	", région AURA, éditi"	"5216-5227"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_19-04-16_2_cle84b397"	"html"	"s Côtes d'Auvergne."	"Stades phénologiques"	"stade de développement"	"Pousse t°c minimale"	"966-986"	"type=GOL, uri=http://ontology.inrae.fr/ppdo/ontology/GrowthStage, skos-prefLabel=stade de développement, form=Stades phénologiques"
"BSV_19-06-25_12_cle0b3618"	"html"	"n° 12 25 juin 2019"	"Viticulture"	"vigne"	"À retenir cette sem"	"129-140"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_19-06-25_12_cle0b3618"	"html"	"es phénologiques La"	"vigne"	"vigne"	"est maintenant entr"	"958-963"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne"
"BSV_19-06-25_12_cle0b3618"	"html"	"au dans le sol, les"	"vigne"	"vigne"	"sont actuellement t"	"1258-1263"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne"
"BSV_19-06-25_12_cle0b3618"	"html"	"tes. BSV n°12, 2019"	"Viticulture"	"vigne"	", région AURA, éditi"	"1330-1341"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_19-06-25_12_cle0b3618"	"html"	"ent. BSV n°12, 2019"	"Viticulture"	"vigne"	", région AURA, éditi"	"2691-2702"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_19-06-25_12_cle0b3618"	"html"	"e, et les débris de"	"fleurs"	"floriculture"	"semblent être bien"	"2803-2809"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_florales, skos-prefLabel=floriculture, form=fleurs"
"BSV_19-06-25_12_cle0b3618"	"html"	"limitée. Débris de"	"fleurs"	"floriculture"	"retenus par une feu"	"2900-2906"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_florales, skos-prefLabel=floriculture, form=fleurs"
"BSV_19-06-25_12_cle0b3618"	"html"	"uvant compenser les"	"baies"	"arbuste à baies"	"détruites par la ch"	"4136-4141"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies"
"BSV_19-06-25_12_cle0b3618"	"html"	"lle. BSV n°12, 2019"	"Viticulture"	"vigne"	", région AURA, éditi"	"4184-4195"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_19-06-25_12_cle0b3618"	"html"	"oup de vie dans une"	"vigne"	"vigne"	"si on prend le temp"	"4462-4467"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne"
"BSV_19-06-25_12_cle0b3618"	"html"	"on intégrée. http://"	"viticulture"	"vigne"	".ecophytopic.fr/viti"	"4723-4734"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=viticulture"
"BSV_19-06-25_12_cle0b3618"	"html"	"ture.ecophytopic.fr/"	"viticulture"	"vigne"	"Toute reproduction"	"4750-4761"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=viticulture"
"BSV_19-06-25_12_cle0b3618"	"html"	"protection de leurs"	"cultures"	"Culture"	". Action pilotée par"	"5907-5915"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"BSV_19-06-25_12_cle0b3618"	"html"	"yto. BSV n°12, 2019"	"Viticulture"	"vigne"	", région AURA, éditi"	"6187-6198"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_19-06-25_12_cle0b3618"	"html"	"s Côtes d'Auvergne."	"Stades phénologiques"	"stade de développement"	"La vigne est mainte"	"934-954"	"type=GOL, uri=http://ontology.inrae.fr/ppdo/ontology/GrowthStage, skos-prefLabel=stade de développement, form=Stades phénologiques"
"BSV_19-07-30_17_cle08d978"	"html"	"17 30 juillet 2019"	"Viticulture"	"vigne"	"À retenir cette sem"	"132-143"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_19-07-30_17_cle08d978"	"html"	"bien. Les premières"	"baies"	"arbuste à baies"	"verrées apparaissen"	"1062-1067"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies"
"BSV_19-07-30_17_cle08d978"	"html"	"ser. BSV n°17, 2019"	"Viticulture"	"vigne"	", région AURA, éditi"	"1612-1623"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_19-07-30_17_cle08d978"	"html"	"ées. BSV n°17, 2019"	"Viticulture"	"vigne"	", région AURA, éditi"	"3130-3141"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_19-07-30_17_cle08d978"	"html"	"que. BSV n°17, 2019"	"Viticulture"	"vigne"	", région AURA, éditi"	"4878-4889"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_19-07-30_17_cle08d978"	"html"	"au vignoble Coup de"	"soleil"	"tournesol"	"sur grappes Feuilla"	"4962-4968"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=soleil"
"BSV_19-07-30_17_cle08d978"	"html"	"e du soufre ? Cette"	"vigne"	"vigne"	"a manifestement soi"	"5046-5051"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne"
"BSV_19-07-30_17_cle08d978"	"html"	"protection de leurs"	"cultures"	"Culture"	". Action pilotée par"	"6727-6735"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"BSV_19-07-30_17_cle08d978"	"html"	"yto. BSV n°17, 2019"	"Viticulture"	"vigne"	", région AURA, éditi"	"7007-7018"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_19-07-30_17_cle08d978"	"html"	"s Côtes d'Auvergne."	"Stades phénologiques"	"stade de développement"	"La pluie de ces der"	"968-988"	"type=GOL, uri=http://ontology.inrae.fr/ppdo/ontology/GrowthStage, skos-prefLabel=stade de développement, form=Stades phénologiques"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	""	"Viticulture"	"vigne"	"n°1 du 16 avril 201"	"1-12"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"1 du 16 avril 2019"	"Viticulture"	"vigne"	"n°1 du 16 avril 201"	"35-46"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"ntes. Animateur BSV"	"Vigne"	"vigne"	"Bourgogne - Franche"	"213-218"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"gement 2019Nièvre :"	"Clémentine"	"clémentinier"	"MARÇON (SICAVAC)Fra"	"522-532"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Clementiniers, skos-prefLabel=clémentinier, form=Clémentine"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"ontexte, la filière"	"Vigne"	"vigne"	"a dû activer des le"	"1032-1037"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	". Ainsi pour le BSV"	"Vigne"	"vigne"	", il a été décidé de"	"1122-1127"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"ranche-Comté : 7 en"	"Côte"	"poirée"	"d'Or, 5 en Saône et"	"1825-1829"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, form=Côte"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"SICAVAC, Société de"	"Viticulture"	"vigne"	"du Jura, Coopérativ"	"2051-2062"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"ièvre, > 3 jours en"	"Côte"	"poirée"	"d'Or et dans l'Yonn"	"2325-2329"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, form=Côte"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"SOV (Système Oïdium"	"Vigne"	"vigne"	") donne dès le début"	"2588-2593"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"é qui se situent en"	"Côte"	"poirée"	"d'Or. Sur la base d"	"4425-4429"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, form=Côte"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"ur la base du suivi"	"Côte"	"poirée"	"d'Or, la maturité n"	"4457-4461"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, form=Côte"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"es d'Agriculture de"	"Côte"	"poirée"	"d'Or, Saône et Loir"	"5053-5057"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Poirees, skos-prefLabel=poirée, form=Côte"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"smes Nuisibles, 110"	"Vigne"	"vigne"	", Bourgogne du Sud,"	"5194-5199"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"Oenophyt, Soufflet"	"Vigne"	"vigne"	", SICAVAC, Cave de L"	"5413-5418"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"autes Côtes, Espace"	"Vigne"	"vigne"	", Vitagri, Bio Bourg"	"5474-5479"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"mplitte, Société de"	"Viticulture"	"vigne"	"du Jura Ce bulletin"	"5671-5682"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Viticulture"
"BSV_1_-_16_avril_2019_cle43d31d"	"html"	"protection de leurs"	"cultures"	"Culture"	"et les invite à pre"	"6011-6019"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Crop, skos-prefLabel=Culture, form=cultures"
"BSV_2019_n13_cle0f596d"	"html"	"TADES PHENOLOGIQUES"	"FRUIT"	"culture fruitière"	"Comme prévu, soleil"	"271-276"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_fruitieres, skos-prefLabel=culture fruitière, form=FRUIT"
"BSV_2019_n13_cle0f596d"	"html"	"FRUIT Comme prévu,"	"soleil"	"tournesol"	"et températures est"	"290-296"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=soleil"
"BSV_2019_n13_cle0f596d"	"html"	"er : stade 25 "" fin"	"fleur"	"floriculture"	""" à stade 27"" nouai"	"534-539"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_florales, skos-prefLabel=floriculture, form=fleur"
"BSV_2019_n13_cle0f596d"	"html"	"s plus précoces. La"	"vigne"	"vigne"	"conserve 2-3 jours"	"655-660"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne"
"BSV_2019_n13_cle0f596d"	"html"	"Nouaison Le réseau"	"Vigne"	"vigne"	"AOC Champagne compt"	"745-750"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_2019_n13_cle0f596d"	"html"	"ns de pluie. OÏDIUM"	"FRUIT"	"culture fruitière"	"1.1 Situation Derni"	"2677-2682"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_fruitieres, skos-prefLabel=culture fruitière, form=FRUIT"
"BSV_2019_n13_cle0f596d"	"html"	"au stade "" grain de"	"pois"	"pois"	""". Surveillez vos p"	"3878-3882"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Pois, skos-prefLabel=pois, form=pois"
"BSV_2019_n13_cle0f596d"	"html"	"r grappes. BOTRYTIS"	"FRUIT"	"culture fruitière"	"La pourriture grise"	"4108-4113"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_fruitieres, skos-prefLabel=culture fruitière, form=FRUIT"
"BSV_2019_n13_cle0f596d"	"html"	"e sur une face côté"	"soleil"	"tournesol"	"levant ) permettent"	"4360-4366"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Tournesols, skos-prefLabel=tournesol, form=soleil"
"BSV_2019_n13_cle0f596d"	"html"	"rtenaires du réseau"	"vigne"	"vigne"	"Acolyance - Champag"	"5636-5641"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=vigne"
"BSV_2019_n13_cle0f596d"	"html"	"s Ritard - Soufflet"	"Vigne"	"vigne"	"- Stahl - Union Aub"	"5949-5954"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_2019_n13_cle0f596d"	"html"	"Animation du réseau"	"Vigne"	"vigne"	": Alexandra BONOM E"	"6379-6384"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Vignes, skos-prefLabel=vigne, form=Vigne"
"BSV_2019_n16_cle04a239"	"html"	"TADES PHENOLOGIQUES"	"FRUIT"	"culture fruitière"	"Les baies continuen"	"311-316"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Cultures_fruitieres, skos-prefLabel=culture fruitière, form=FRUIT"
"BSV_2019_n16_cle04a239"	"html"	"OLOGIQUES FRUIT Les"	"baies"	"arbuste à baies"	"continuent à grossi"	"321-326"	"type=GOL, uri=http://ontology.inrae.fr/frenchcropusage/Arbres_baies, skos-prefLabel=arbuste à baies, form=baies"
