"bsv"	"context before"	"deseases"	"context after"	"location"	"features"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	") Risque en baisse."	"Oïdium"	"(Erysiphe necator)"	"21448-21454"	"type=DESEASE, form=Oïdium"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"isque faible à nul."	"Oïdium"	": De manière général"	"21988-21994"	"type=DESEASE, form=Oïdium"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"De manière générale"	"l'oïdium"	"est maîtrisé. Il es"	"22016-22024"	"type=DESEASE, form=l'oïdium"
"BSV-viti-RA-16_16-07-2019_cle0bfb92"	"grappe. La pression"	"oïdium"	"est en phase décroi"	"22245-22251"	"type=DESEASE, form=oïdium"
"BSVViti_20190409_N3_cle88a431"	"e Mildiou Black-Rot"	"Oïdium"	"Ravageurs - Vers de"	"557-563"	"type=DESEASE, form=Oïdium"
"BSVViti_20190409_N3_cle88a431"	"stimation du risque"	"OÏDIUM"	"Drapeau Biologie :"	"4042-4048"	"type=DESEASE, form=OÏDIUM"
"BSVViti_20190618_N16_cle091811"	"Mildiou Black-Rot"	"Oïdium"	"Flavescence dorée R"	"528-534"	"type=DESEASE, form=Oïdium"
"BSVViti_20190618_N16_cle091811"	"interdite MALADIES"	"OÏDIUM"	"Biologie : Cf bulle"	"5213-5219"	"type=DESEASE, form=OÏDIUM"
"BSVViti_20190618_N16_cle091811"	"ur grappes."	"Oïdium"	"sur feuilles"	"5574-5580"	"type=DESEASE, form=Oïdium"
"BSVViti_20190618_N16_cle091811"	"feuilles"	"Oïdium"	"sur grappes Pho"	"5604-5610"	"type=DESEASE, form=Oïdium"
"BSVViti_20190730_N22_cle019b19"	"Mildiou Black-Rot"	"Oïdium"	"Flavescence dorée R"	"562-568"	"type=DESEASE, form=Oïdium"
"BSVViti_20190730_N22_cle019b19"	"interdite MALADIES"	"OÏDIUM"	"Biologie : Cf bulle"	"5321-5327"	"type=DESEASE, form=OÏDIUM"
"BSVViti_20190730_N22_cle019b19"	"e : Cf bulletin n°2"	"Oïdium"	"sur grappes Photo C"	"5355-5361"	"type=DESEASE, form=Oïdium"
"BSVViti_20190730_N22_cle019b19"	"1er au 30 juillet :"	"Oïdium"	"sur grappes : bilan"	"5449-5455"	"type=DESEASE, form=Oïdium"
"BSV_12_-_2_juillet_2019_cle8252f7"	"entre du vignoble."	"OÏDIUM"	"236 observations on"	"2600-2606"	"type=DESEASE, form=OÏDIUM"
"BSV_12_-_2_juillet_2019_cle8252f7"	"ogne-Franche-Comté,"	"l'oïdium"	"continue de toucher"	"2727-2735"	"type=DESEASE, form=l'oïdium"
"BSV_12_-_2_juillet_2019_cle8252f7"	"ouvent à historique"	"oïdium"	"). Fait nouveau en C"	"3270-3276"	"type=DESEASE, form=oïdium"
"BSV_12_-_2_juillet_2019_cle8252f7"	"s BSV avec présence"	"d'oïdium"	"sur grappes), dans"	"3642-3650"	"type=DESEASE, form=d'oïdium"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"pourrait évoluer."	"OÏDIUM"	"221 observations su"	"1889-1895"	"type=DESEASE, form=OÏDIUM"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"la plupart des cas,"	"l'oïdium"	"ne concerne que que"	"2598-2606"	"type=DESEASE, form=l'oïdium"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"ure très sensible à"	"l'oïdium"	". En Côte d'Or, Saôn"	"3355-3363"	"type=DESEASE, form=l'oïdium"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"rnant la gestion de"	"l'oïdium"	"en fin de campagne"	"3537-3545"	"type=DESEASE, form=l'oïdium"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"aison : Si absence"	"d'oïdium"	": fin de risque de"	"3678-3686"	"type=DESEASE, form=d'oïdium"
"BSV_16_-_30_juillet_2019_cle8caa6e"	"résence même faible"	"d'oïdium"	"(quelques baies) :"	"3773-3781"	"type=DESEASE, form=d'oïdium"
"BSV_19-04-16_2_cle84b397"	"re d'au moins 11 °C"	"Oïdium"	"La vigne est sensib"	"2677-2683"	"type=DESEASE, form=Oïdium"
"BSV_19-06-25_12_cle0b3618"	"de mildiou signalé"	"L'oïdium"	"est présent sur les"	"209-217"	"type=DESEASE, form=L'oïdium"
"BSV_19-06-25_12_cle0b3618"	"la situation saine."	"Oïdium"	"L'oïdium est toujou"	"1711-1717"	"type=DESEASE, form=Oïdium"
"BSV_19-06-25_12_cle0b3618"	"ation saine. Oïdium"	"L'oïdium"	"est toujours présen"	"1718-1726"	"type=DESEASE, form=L'oïdium"
"BSV_19-06-25_12_cle0b3618"	"ômes cette semaine."	"L'oïdium"	"est une maladie qui"	"1860-1868"	"type=DESEASE, form=L'oïdium"
"BSV_19-06-25_12_cle0b3618"	"e favorable. Taches"	"d'oïdium"	"anciennes ATTENTION"	"2202-2210"	"type=DESEASE, form=d'oïdium"
"BSV_19-06-25_12_cle0b3618"	"ui ressemblent à de"	"l'oïdium"	", mais qui n'en sont"	"2278-2286"	"type=DESEASE, form=l'oïdium"
"BSV_19-06-25_12_cle0b3618"	"ais ce n'est pas de"	"l'oïdium"	"! Il s'agit ici d'u"	"2350-2358"	"type=DESEASE, form=l'oïdium"
"BSV_19-07-30_17_cle08d978"	"but véraison Risque"	"oïdium"	"variable selon les"	"216-222"	"type=DESEASE, form=oïdium"
"BSV_19-07-30_17_cle08d978"	"mportantes à venir."	"Oïdium"	"L'oïdium continue d"	"2163-2169"	"type=DESEASE, form=Oïdium"
"BSV_19-07-30_17_cle08d978"	"tes à venir. Oïdium"	"L'oïdium"	"continue de se déve"	"2170-2178"	"type=DESEASE, form=L'oïdium"
"BSV_19-07-30_17_cle08d978"	"la semaine passée,"	"l'oïdium"	"est resté très spor"	"2647-2655"	"type=DESEASE, form=l'oïdium"
"BSV_19-07-30_17_cle08d978"	"umidités. Symptômes"	"d'oïdium"	"faibles : ils ne se"	"2768-2776"	"type=DESEASE, form=d'oïdium"
"BSV_19-07-30_17_cle08d978"	"a récolte Symptômes"	"d'oïdium"	"moyens : ils peuven"	"2861-2869"	"type=DESEASE, form=d'oïdium"
"BSV_19-07-30_17_cle08d978"	"ns ce cas Symptômes"	"d'oïdium"	"graves : la récolte"	"2959-2967"	"type=DESEASE, form=d'oïdium"
"BSV_19-07-30_17_cle08d978"	"le stress hydrique"	"Oïdium"	"sur rameau. On voit"	"5121-5127"	"type=DESEASE, form=Oïdium"
"BSV_1_-_16_avril_2019_cle43d31d"	"oins de 24 heures."	"OÏDIUM"	"Le modèle SOV (Syst"	"2551-2557"	"type=DESEASE, form=OÏDIUM"
"BSV_1_-_16_avril_2019_cle43d31d"	"modèle SOV (Système"	"Oïdium"	"Vigne) donne dès le"	"2581-2587"	"type=DESEASE, form=Oïdium"
"BSV_1_-_16_avril_2019_cle43d31d"	"obale sur le risque"	"oïdium"	"de l'année à venir."	"2661-2667"	"type=DESEASE, form=oïdium"
"BSV_1_-_16_avril_2019_cle43d31d"	"ance de la pression"	"oïdium"	"de l'année. Les don"	"2925-2931"	"type=DESEASE, form=oïdium"
"BSV_1_-_16_avril_2019_cle43d31d"	"ce de risque global"	"oïdium"	"2019 compris sur la"	"3650-3656"	"type=DESEASE, form=oïdium"
"BSV_1_-_16_avril_2019_cle43d31d"	"re, la lutte contre"	"l'oïdium"	"doit être prise en"	"4117-4125"	"type=DESEASE, form=l'oïdium"
"BSV_2019_n13_cle0f596d"	"chées en hausse p 2"	"Oïdium"	": Potentiel épidémi"	"132-138"	"type=DESEASE, form=Oïdium"
"BSV_2019_n13_cle0f596d"	"révisions de pluie."	"OÏDIUM"	"FRUIT 1.1 Situation"	"2670-2676"	"type=DESEASE, form=OÏDIUM"
"BSV_2019_n13_cle0f596d"	"ine de surveillance"	"oïdium"	"sur feuilles sur le"	"2730-2736"	"type=DESEASE, form=oïdium"
"BSV_2019_n13_cle0f596d"	"icateur de présence"	"d'oïdium"	"sur feuilles place"	"2978-2986"	"type=DESEASE, form=d'oïdium"
"BSV_2019_n13_cle0f596d"	"illes avec présence"	"d'oïdium"	". La situation sur g"	"3320-3328"	"type=DESEASE, form=d'oïdium"
"BSV_2019_n13_cle0f596d"	"ées par la présence"	"d'oïdium"	"sur grappes."	"3485-3493"	"type=DESEASE, form=d'oïdium"
"BSV_2019_n13_cle0f596d"	"s concernées par de"	"l'oïdium"	"sur feuilles"	"3545-3553"	"type=DESEASE, form=l'oïdium"
"BSV_2019_n16_cle04a239"	"sée sur grappes p 2"	"Oïdium"	": Symptômes sur gra"	"160-166"	"type=DESEASE, form=Oïdium"
"BSV_2019_n16_cle04a239"	"révisions de pluie."	"OÏDIUM"	"1.1 Situation Le su"	"3207-3213"	"type=DESEASE, form=OÏDIUM"
"BSV_2019_n16_cle04a239"	"née par la présence"	"d'oïdium"	"sur grappes, soit 2"	"3458-3466"	"type=DESEASE, form=d'oïdium"
"BSV_2019_n16_cle04a239"	"s concernées par de"	"l'oïdium"	"sur grappes"	"3771-3779"	"type=DESEASE, form=l'oïdium"
"BSV_2019_n16_cle04a239"	"a gestion du risque"	"oïdium"	"reste la priorité d"	"4579-4585"	"type=DESEASE, form=oïdium"
"BSV_2019_n18_cle02fbf1"	"e la protection p 2"	"Oïdium"	": Fréquence de parc"	"155-161"	"type=DESEASE, form=Oïdium"
"BSV_2019_n18_cle02fbf1"	"n de la protection."	"OÏDIUM"	"1.1 Situation La si"	"2557-2563"	"type=DESEASE, form=OÏDIUM"
"BSV_2019_n18_cle02fbf1"	"u concernées par de"	"l'oïdium"	"sur grappes. Toutef"	"2817-2825"	"type=DESEASE, form=l'oïdium"
"BSV_2019_n18_cle02fbf1"	"DU MILDIOU"	"Oïdium"	"sur grappes"	"3170-3176"	"type=DESEASE, form=Oïdium"
"BSV_2019_n18_cle02fbf1"	"% parcelles avec"	"oïdium"	"sur grappes"	"3444-3450"	"type=DESEASE, form=oïdium"
"BSV_2019_n18_cle02fbf1"	"en compte du risque"	"oïdium"	"peut encore être ef"	"4257-4263"	"type=DESEASE, form=oïdium"
"BSV_4_-_7_mai_2019_cle8db5ca"	"contre le mildiou."	"OÏDIUM"	"Après la découverte"	"3554-3560"	"type=DESEASE, form=OÏDIUM"
"BSV_4_-_7_mai_2019_cle8db5ca"	"ernière, des taches"	"d'oïdium"	"ont été observées e"	"3670-3678"	"type=DESEASE, form=d'oïdium"
"BSV_4_-_7_mai_2019_cle8db5ca"	"outes un historique"	"oïdium"	". Ailleurs, la prése"	"3929-3935"	"type=DESEASE, form=oïdium"
"BSV_4_-_7_mai_2019_cle8db5ca"	"que la lutte contre"	"l'oïdium"	"doit être prise en"	"4025-4033"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_CHARENTES_02_20190409_cle8ac81e"	"fongiques (mildiou,"	"oïdium"	"et black-rot) sur l"	"2836-2842"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735"	"tions enregistrées."	"Oïdium"	"Pas de contaminatio"	"1108-1114"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735"	"les mouillères )."	"Oïdium"	"Modélisation (sourc"	"5521-5527"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735"	"onsultez la fiche """	"oïdium"	""" du Guide de l'Obs"	"6484-6490"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_CHARENTES_07_20190514_cle841735"	"nants. Un printemps"	"froid"	"et humide, ainsi qu"	"8519-8524"	"type=DESEASE, form=froid"
"BSV_NA_VIGNE_CHARENTES_18_20190730_cle8d5827"	"les en cas de pluie"	"Oïdium"	"Risque potentiel él"	"1135-1141"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_CHARENTES_18_20190730_cle8d5827"	"p-inra.fr/fr/home/"	"Oïdium"	"Observations L'évol"	"6096-6102"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_CHARENTES_18_20190730_cle8d5827"	"onsultez la fiche """	"oïdium"	""" du Guide de l'Obs"	"7236-7242"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_CHARENTES_18_20190730_cle8d5827"	"les au mildiou et à"	"l'oïdium"	"sur feuilles. Des p"	"9655-9663"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_CHARENTES_18_20190730_cle8d5827"	"lodromes, larves de"	"thrips"	", larves de cochenil"	"11680-11686"	"type=DESEASE, form=thrips"
"BSV_NA_VIGNE_CHARENTES_18_20190730_cle8d5827"	"mptômes de mildiou,"	"d'oïdium"	"et de Black rot Rel"	"12612-12620"	"type=DESEASE, form=d'oïdium"
"BSV_NA_VIGNE_CHARENTES_19_20190806_cle88b155"	"tions sur feuilles."	"Oïdium"	"Risque potentiel en"	"1104-1110"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_CHARENTES_19_20190806_cle88b155"	"feuilles sensibles."	"Oïdium"	"Observations Dans c"	"4416-4422"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_CHARENTES_19_20190806_cle88b155"	"ssion des symptômes"	"d'oïdium"	"sur feuilles. Local"	"4606-4614"	"type=DESEASE, form=d'oïdium"
"BSV_NA_VIGNE_CHARENTES_19_20190806_cle88b155"	"ait augmenter d'une"	"Oïdium"	"sur feuilles TNT de"	"5386-5392"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_CHARENTES_19_20190806_cle88b155"	"onsultez la fiche """	"oïdium"	""" du Guide de l'Obs"	"5765-5771"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_CHARENTES_19_20190806_cle88b155"	"re les tordeuses et"	"l'oïdium"	", réglage du matérie"	"8414-8422"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_CHARENTES_19_20190806_cle88b155"	"les au mildiou et à"	"l'oïdium"	"sur feuilles. Des p"	"8693-8701"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_CHARENTES_22_20190903_cle8f1178"	"émoins non traités."	"L'oïdium"	"est rarement observ"	"2751-2759"	"type=DESEASE, form=L'oïdium"
"BSV_NA_VIGNE_Haut-Poitou_03_20190430_cle4165b7"	"onsultez la fiche """	"oïdium"	""" du Guide de l'Obs"	"8778-8784"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"en situation saine."	"Oïdium"	"Risque modéré, vigi"	"1232-1238"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"onséquence du temps"	"froid"	"au moment de la flo"	"3018-3023"	"type=DESEASE, form=froid"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"de de l'Observateur"	"Oïdium"	"La période de récep"	"7558-7564"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"de de réceptivité à"	"l'oïdium"	"est toujours maxima"	"8519-8527"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"u moins un symptôme"	"d'oïdium"	". Le témoin de Marig"	"9246-9254"	"type=DESEASE, form=d'oïdium"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"nsibilité moindre à"	"l'oïdium"	"pour ce cépage. Su"	"9342-9350"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"res : sur feuilles,"	"l'oïdium"	"avoisine les 100% d"	"9410-9418"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"rebeau et Neuville."	"L'oïdium"	"a progressé en fréq"	"9798-9806"	"type=DESEASE, form=L'oïdium"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"caractéristique de"	"l'oïdium"	". Oïdium sur grappe"	"10001-10009"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"stique de l'oïdium."	"Oïdium"	"sur grappe (TNT Neu"	"10011-10017"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Haut-Poitou_13_20190709_cle44ed93"	"onsultez la fiche """	"oïdium"	""" du Guide de l'Obs"	"10415-10421"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_Haut-Poitou_15_20190806_cle4c661d"	"inférieures à 2mm."	"Oïdium"	"Risque faible. Vers"	"1300-1306"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Haut-Poitou_15_20190806_cle4c661d"	"sur la fleur (temps"	"froid"	"). Millerandage(Créd"	"4816-4821"	"type=DESEASE, form=froid"
"BSV_NA_VIGNE_Haut-Poitou_15_20190806_cle4c661d"	"06 août 2019 5/10"	"Oïdium"	"La période de récep"	"8573-8579"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Haut-Poitou_15_20190806_cle4c661d"	"de de réceptivité à"	"l'oïdium"	"est désormais moind"	"9725-9733"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Haut-Poitou_15_20190806_cle4c661d"	"a protection contre"	"l'oïdium"	"devra continuer jus"	"9969-9977"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Haut-Poitou_15_20190806_cle4c661d"	"rrêtés, la pression"	"d'oïdium"	"étant trop importan"	"10166-10174"	"type=DESEASE, form=d'oïdium"
"BSV_NA_VIGNE_Limousin_02_20190409_cle81e534"	"es prochains jours."	"Oïdium"	"(Erysiphe necator)"	"7380-7386"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Limousin_07_20190522_cle81f925"	"minations de masse."	"Oïdium"	"La période de risqu"	"1479-1485"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Limousin_07_20190522_cle81f925"	"oxicité désherbant,"	"oïdium"	", thrips ). En cas d"	"4676-4682"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_Limousin_07_20190522_cle81f925"	"désherbant, oïdium,"	"thrips"	"). En cas de doute,"	"4684-4690"	"type=DESEASE, form=thrips"
"BSV_NA_VIGNE_Limousin_07_20190522_cle81f925"	"'Observateur Vigne."	"Oïdium"	"(Erysiphe necator)"	"7120-7126"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Limousin_07_20190522_cle81f925"	"onsultez la fiche """	"oïdium"	""" du Guide de l'Obse"	"7601-7607"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_Limousin_14_20190709_cle8d4f42"	"dès 3 mm de pluie."	"Oïdium"	"Premiers symptômes"	"1546-1552"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Limousin_14_20190709_cle8d4f42"	"'Observateur Vigne."	"Oïdium"	"(Erysiphe necator)"	"9304-9310"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Limousin_14_20190709_cle8d4f42"	"ampignon. Symptômes"	"d'oïdium(Crédit"	"photo : CA 19) Bull"	"9889-9904"	"type=DESEASE, form=d'oïdium(Crédit"
"BSV_NA_VIGNE_Limousin_14_20190709_cle8d4f42"	"ion des grappes car"	"l'oïdium"	"est sensible aux UV"	"10098-10106"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Limousin_14_20190709_cle8d4f42"	"onsultez la fiche """	"oïdium"	""" du Guide de l'Obse"	"10331-10337"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_Limousin_14_20190709_cle8d4f42"	"e gestion du risque"	"oïdium"	". Évaluation du risq"	"12084-12090"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_Limousin_17_20190730_cle835848"	"luie significative."	"Oïdium"	"Symptômes signalés"	"1544-1550"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Limousin_17_20190730_cle835848"	"'Observateur Vigne."	"Oïdium"	"(Erysiphe necator)"	"8378-8384"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Limousin_17_20190730_cle835848"	"et Symptômes"	"d'oïdium(Crédit"	"photo : CA 19) Éval"	"8628-8643"	"type=DESEASE, form=d'oïdium(Crédit"
"BSV_NA_VIGNE_Limousin_17_20190730_cle835848"	"ion des grappes car"	"l'oïdium"	"est sensible aux UV"	"9226-9234"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Limousin_17_20190730_cle835848"	"onsultez la fiche """	"oïdium"	""" du Guide de l'Obse"	"9459-9465"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_04_20190416_cle876cf5"	"ues en cas de pluie"	"Oïdium"	"Aucune contaminatio"	"1418-1424"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_04_20190416_cle876cf5"	"es secteurs gélifs,"	"froids"	"et sur des parcelle"	"4203-4209"	"type=DESEASE, form=froids"
"BSV_NA_VIGNE_Nord_Aquitaine_04_20190416_cle876cf5"	"tion que celle pour"	"l'oïdium"	": il n'y a pas de c"	"10833-10841"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_04_20190416_cle876cf5"	"le en cas de pluie"	"Oïdium"	"Rappel des éléments"	"11564-11570"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_04_20190416_cle876cf5"	"s sont favorables à"	"l'oïdium"	"tandis que les plui"	"12096-12104"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_07_20190507_cle8b2385"	"aminations prévues."	"Oïdium"	"Très faibles Contam"	"1483-1489"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_07_20190507_cle8b2385"	"es secteurs gélifs,"	"froids"	"et sur des parcelle"	"4654-4660"	"type=DESEASE, form=froids"
"BSV_NA_VIGNE_Nord_Aquitaine_07_20190507_cle8b2385"	"07 Mai 2019 5/10"	"Oïdium"	"Rappel des éléments"	"12762-12768"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_07_20190507_cle8b2385"	"s sont favorables à"	"l'oïdium"	"tandis que les plui"	"13294-13302"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_07_20190507_cle8b2385"	"au développement de"	"l'oïdium"	". Cela s'est donc tr"	"14027-14035"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_07_20190507_cle8b2385"	"ditions climatiques"	"froides"	"et venteuses. - Eud"	"19384-19391"	"type=DESEASE, form=froides"
"BSV_NA_VIGNE_Nord_Aquitaine_07_20190507_cle8b2385"	"mai. Les conditions"	"froides"	"expliquent la dynam"	"19555-19562"	"type=DESEASE, form=froides"
"BSV_NA_VIGNE_Nord_Aquitaine_17_20190716_cle8d5da5"	"absence de pluies."	"Oïdium"	"Risque fort : condi"	"1346-1352"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_17_20190716_cle8d5da5"	"s en cas de pluies"	"Oïdium"	"Rappel des éléments"	"14232-14238"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_17_20190716_cle8d5da5"	"s sont favorables à"	"l'oïdium"	"tandis que les plui"	"14476-14484"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_17_20190716_cle8d5da5"	"onsultez la fiche """	"oïdium"	""" du Guide de l'Obs"	"18168-18174"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_19_20190730_cle819684"	"s nouvelles pluies."	"Oïdium"	"Conditions favorabl"	"1322-1328"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_19_20190730_cle819684"	"Juillet 2019 5/10"	"Oïdium"	"Rappel des éléments"	"13646-13652"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_19_20190730_cle819684"	"s sont favorables à"	"l'oïdium"	"tandis que les plui"	"13888-13896"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_19_20190730_cle819684"	"onsultez la fiche """	"oïdium"	""" du Guide de l'Obs"	"16033-16039"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_19_20190730_cle819684"	"les au mildiou et à"	"l'oïdium"	"sur feuilles. Des p"	"19159-19167"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"s en cas de pluies."	"Oïdium"	"Conditions favorabl"	"1341-1347"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"6 Août 2019 5/10"	"Oïdium"	"Rappel des éléments"	"12322-12328"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"s sont favorables à"	"l'oïdium"	"tandis que les plui"	"12564-12572"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"premiers symptômes"	"d'oïdium"	"n'ont été observés"	"14296-14304"	"type=DESEASE, form=d'oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"onsultez la fiche """	"oïdium"	""" du Guide de l'Obs"	"14520-14526"	"type=DESEASE, form=oïdium"
"BSV_NA_VIGNE_Nord_Aquitaine_20_20190806_cle891ea2"	"les au mildiou et à"	"l'oïdium"	"sur feuilles. Des p"	"18491-18499"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"maine. Black-rot et"	"Oïdium"	"Aucune contaminatio"	"1499-1505"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"de contaminations"	"Oïdium"	"Rappel des éléments"	"16600-16606"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"s sont favorables à"	"l'oïdium"	"tandis que les plui"	"17132-17140"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Sud_Aquitaine_02_20190401_01_cle4bdf4a"	"au développement de"	"l'oïdium"	". Le risque potentie"	"17695-17703"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"s - en cas de pluie"	"Oïdium"	"Contaminations épid"	"1373-1379"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"14 Mai 2019 5/10"	"Oïdium"	"Rappel des éléments"	"11236-11242"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Sud_Aquitaine_08_20190514_cle8e63bb"	"s sont favorables à"	"l'oïdium"	"tandis que les plui"	"11768-11776"	"type=DESEASE, form=l'oïdium"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"sque en diminution."	"Oïdium"	"Risque fort : condi"	"1315-1321"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"n absence de pluie"	"Oïdium"	"Rappel des éléments"	"10562-10568"	"type=DESEASE, form=Oïdium"
"BSV_NA_VIGNE_Sud_Aquitaine_17_20190716_cle841a78"	"s sont favorables à"	"l'oïdium"	"tandis que les plui"	"10804-10812"	"type=DESEASE, form=l'oïdium"
