"bsv"	"context before"	"bioagressors"	"context after"	"location"	"features"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"parcelles protégées."	"Botrytis"	"et ascochytose : Fi"	"1009-1017"	"type=BIOAGRESSOR, $=botrytis, form=Botrytis"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"otégées.Botrytis et"	"ascochytose"	": Fin de la période"	"1021-1032"	"type=BIOAGRESSOR, $=ascochytose, form=ascochytose"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"a période de risque."	"Puceron"	"vert : Fin de la pé"	"1063-1070"	"type=BIOAGRESSOR, $=puceron, form=Puceron"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"a période de risque."	"Ascochytose"	": Fin de la période"	"1106-1117"	"type=BIOAGRESSOR, $=ascochytose, form=Ascochytose"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"a période de risque."	"Septoriose"	": Risque faible dan"	"1193-1203"	"type=BIOAGRESSOR, $=septoriose, form=Septoriose"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"nt la fin floraison."	"Limace"	": Risque moyen.Oise"	"1297-1303"	"type=BIOAGRESSOR, $=limace, form=Limace"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"mace : Risque moyen."	"Oiseaux"	"et petits gibiers :"	"1319-1326"	"type=BIOAGRESSOR, $=oiseau, form=Oiseaux"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"ables. A surveiller."	"Limace"	": Le risque est fai"	"1662-1668"	"type=BIOAGRESSOR, $=limace, form=Limace"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"tes l'ont atteint."	"Oïdium"	"Évaluation du risqu"	"2815-2821"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"période de risque."	"Puceron"	"cendré Évaluation d"	"2875-2882"	"type=BIOAGRESSOR, $=puceron, form=Puceron"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"sse 2 cm. FÉVEROLE"	"Rouille"	"( U ROMYCES FABAE )"	"3569-3576"	"type=BIOAGRESSOR, $=rouille, form=Rouille"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"emières pustules de"	"rouille"	". Rouille sur févero"	"3730-3737"	"type=BIOAGRESSOR, $=rouille, form=rouille"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"ustules de rouille."	"Rouille"	"sur féverole. (Sour"	"3739-3746"	"type=BIOAGRESSOR, $=rouille, form=Rouille"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"de la protection)."	"Puceron"	"noir de la fève (Ap"	"4266-4273"	"type=BIOAGRESSOR, $=puceron, form=Puceron"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"e l'installation du"	"puceron"	"noir dans les parce"	"4365-4372"	"type=BIOAGRESSOR, $=puceron, form=puceron"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"hons "" (colonies de"	"pucerons"	"d'au moins 1 cm). E"	"4627-4635"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"Dans le cas où les"	"pucerons"	"se concentrent sur"	"5028-5036"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"parties du champs."	"Botrytis"	"de la féverole (Bot"	"5134-5142"	"type=BIOAGRESSOR, $=botrytis, form=Botrytis"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"tis de la féverole ("	"Botrytis"	"fabae) et ascochyto"	"5159-5167"	"type=BIOAGRESSOR, $=botrytis, form=Botrytis"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"(Botrytis fabae) et"	"ascochytose"	"(Ascochyta fabae) É"	"5178-5189"	"type=BIOAGRESSOR, $=ascochytose, form=ascochytose"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"POIS P ROTÉAGINEUX"	"Puceron"	"vert Évaluation du"	"5280-5287"	"type=BIOAGRESSOR, $=puceron, form=Puceron"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"période de risque."	"Ascochytose"	"du pois (Mycosphaer"	"5346-5357"	"type=BIOAGRESSOR, $=ascochytose, form=Ascochytose"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"sules jaunissent)."	"Septoriose"	"ou pasmo (Septoria"	"5871-5881"	"type=BIOAGRESSOR, $=septoriose, form=Septoriose"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"e 3/7 Symptômes de"	"septoriose"	"sur sépales et haut"	"6232-6242"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"ovia). Symptômes de"	"septoriose"	"sur feuilles (Terre"	"6301-6311"	"type=BIOAGRESSOR, $=septoriose, form=septoriose"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"ade fin floraison."	"Oïdium"	"du lin Aucun symptô"	"6552-6558"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"isque très faible."	"Thrips"	"du lin (T. angustic"	"6770-6776"	"type=BIOAGRESSOR, $=thrips, form=Thrips"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"lopper rapidement."	"Limaces"	"Le risque n'évolue"	"7629-7636"	"type=BIOAGRESSOR, $=limace, form=Limaces"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"uent l'activité des"	"limaces"	". Néanmoins, les for"	"7902-7909"	"type=BIOAGRESSOR, $=limace, form=limaces"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"ble. Le modèle ACTA"	"limace"	"ne prévoit pas un r"	"8038-8044"	"type=BIOAGRESSOR, $=limace, form=limace"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"MAI 2017 Page 4/7"	"Mildiou"	"Le mildiou est un o"	"8284-8291"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"ge 4/7 Mildiou Le"	"mildiou"	"est un organisme ré"	"8295-8302"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"suivi des races de"	"mildiou"	"est organisé. Si vo"	"8427-8434"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"savoir plus sur le"	"Mildiou"	", consultez le site"	"9085-9092"	"type=BIOAGRESSOR, $=mildiou, form=Mildiou"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"-tournesol/maladies/"	"mildiou"	"/moyens-de-lutte/ O"	"9217-9224"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"u/moyens-de-lutte/"	"Oiseaux"	"et petits gibiers L"	"9243-9250"	"type=BIOAGRESSOR, $=oiseau, form=Oiseaux"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"La récupération des"	"larves"	"contenues dans des"	"11200-11206"	"type=BIOAGRESSOR, $=larve, form=larves"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"obtenir environ 200"	"larves"	". Du parasitisme a é"	"11312-11318"	"type=BIOAGRESSOR, $=larve, form=larves"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"é, la mortalité des"	"larves"	"peut être estimé à"	"11367-11373"	"type=BIOAGRESSOR, $=larve, form=larves"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"ieure à celle de la"	"pyrale"	", là où historiqueme"	"12141-12147"	"type=BIOAGRESSOR, $=pyrale, form=pyrale"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"ts dus à des jeunes"	"larves"	"ont été identifiés"	"12551-12557"	"type=BIOAGRESSOR, $=larve, form=larves"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"semaines à venir."	"Limaces"	"Les conditions clim"	"13090-13097"	"type=BIOAGRESSOR, $=limace, form=Limaces"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"es derniers semis."	"Taupins"	"La fréquence des pa"	"13373-13380"	"type=BIOAGRESSOR, $=taupin, form=Taupins"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"ible d'observer des"	"larves"	"de taupins confirme"	"13442-13448"	"type=BIOAGRESSOR, $=larve, form=larves"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"erver des larves de"	"taupins"	"confirme son augmen"	"13452-13459"	"type=BIOAGRESSOR, $=taupin, form=taupins"
"bsv_grandes_cultures_n27_18052017_cle88cbb1-1"	"uest de la région."	"Oiseaux"	"Des dégâts ponctuel"	"13601-13608"	"type=BIOAGRESSOR, $=oiseau, form=Oiseaux"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"us abri A retenir :"	"Acariens"	"en développement Pr"	"531-539"	"type=BIOAGRESSOR, $=acariens, form=Acariens"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"es Cladosporiose et"	"oïdium"	"commencent à s'inst"	"611-617"	"type=BIOAGRESSOR, $=oïdium, form=oïdium"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"bergine A retenir :"	"Acariens"	"et aleurodes en pro"	"665-673"	"type=BIOAGRESSOR, $=acariens, form=Acariens"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"tenir : Acariens et"	"aleurodes"	"en progression Vert"	"677-686"	"type=BIOAGRESSOR, $=aleurode, form=aleurodes"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"odes en progression"	"Verticiliose"	"plus marquée Punais"	"702-714"	"type=BIOAGRESSOR, $=verticiliose, form=Verticiliose"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"tenir : Pression en"	"pucerons"	"et thrips en augmen"	"791-799"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"sion en pucerons et"	"thrips"	"en augmentation Mel"	"803-809"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"n champ A retenir :"	"Acariens"	"en développement Pr"	"867-875"	"type=BIOAGRESSOR, $=acariens, form=Acariens"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"vations d'oïdium et"	"mildiou"	"Courgette A retenir"	"928-935"	"type=BIOAGRESSOR, $=mildiou, form=mildiou"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"nce généralisée des"	"pucerons"	"en pression faible"	"983-991"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"ne Augmentation des"	"acariens"	"et aleurodes Salade"	"1038-1046"	"type=BIOAGRESSOR, $=acariens, form=acariens"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"ion des acariens et"	"aleurodes"	"Salade plein champ"	"1050-1059"	"type=BIOAGRESSOR, $=aleurode, form=aleurodes"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"aibles pressions de"	"pucerons"	"Spodoptera littoral"	"1112-1120"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"pression Evolution"	"Aleurodes"	"8/9 + hors réseau ("	"2089-2098"	"type=BIOAGRESSOR, $=aleurode, form=Aleurodes"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"s réseau (1) Faible"	"Tuta absoluta"	"4/9 + hors réseau ("	"2128-2141"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"s réseau (1) Faible"	"Tuta absoluta"	"4/9 + hors réseau ("	"2128-2141"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"diocoris 2/9 Faible"	"Mineuses"	"3/9 + hors réseau ("	"2202-2210"	"type=BIOAGRESSOR, $=mineuses, form=Mineuses"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"s réseau (2) Faible"	"Acariens"	"4/9 + hors réseau ("	"2240-2248"	"type=BIOAGRESSOR, $=acariens, form=Acariens"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"(2) Faible 1re obs"	"Thrips"	"Hors réseau (4) Fai"	"2333-2339"	"type=BIOAGRESSOR, $=thrips, form=Thrips"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"s réseau (4) Faible"	"Pucerons"	"1/9 Faible Botrytis"	"2363-2371"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"Pucerons 1/9 Faible"	"Botrytis"	"5/9 Moyen Oïdium 1/"	"2383-2391"	"type=BIOAGRESSOR, $=botrytis, form=Botrytis"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"Botrytis 5/9 Moyen"	"Oïdium"	"1/9 + Hors réseau ("	"2402-2408"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"e Tomate sous abri"	"Aleurodes"	"Observations Les al"	"2672-2681"	"type=BIOAGRESSOR, $=aleurode, form=Aleurodes"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"es Observations Les"	"aleurodes"	"(Trialeurodes vapor"	"2699-2708"	"type=BIOAGRESSOR, $=aleurode, form=aleurodes"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"bles effectifs. Les"	"larves"	"sont observées dans"	"2908-2914"	"type=BIOAGRESSOR, $=larve, form=larves"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"équilibre entre les"	"aleurodes"	"et les auxiliaires"	"3476-3485"	"type=BIOAGRESSOR, $=aleurode, form=aleurodes"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"cas de présence de"	"larves"	"Lâcher complémentai"	"3727-3733"	"type=BIOAGRESSOR, $=larve, form=larves"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"yers Application de"	"champignon"	"entomopathogène (ac"	"3810-3820"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"ltes Les lâchers de"	"parasitoïdes"	"sont possibles mais"	"3940-3952"	"type=BIOAGRESSOR, $=parasitoïdes, form=parasitoïdes"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"res et prédater les"	"aleurodes"	": il faut savoir le"	"4143-4152"	"type=BIOAGRESSOR, $=aleurode, form=aleurodes"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"e Tomate sous abri"	"Tuta absoluta"	"Observations En sol"	"4659-4672"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"e Tomate sous abri"	"Tuta absoluta"	"Observations En sol"	"4659-4672"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	". Gestion du risque"	"Tuta absoluta"	"est un ravageur imp"	"5492-5505"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	". Gestion du risque"	"Tuta absoluta"	"est un ravageur imp"	"5492-5505"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"ngiensis lâchers de"	"parasitoïdes"	"Trichogramma achaea"	"6326-6338"	"type=BIOAGRESSOR, $=parasitoïdes, form=parasitoïdes"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"e protection contre"	"Tuta absoluta"	"- TutaPI.pdf BSV n°"	"6733-6746"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"e protection contre"	"Tuta absoluta"	"- TutaPI.pdf BSV n°"	"6733-6746"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"stion du risque Ces"	"punaises"	"sont prédatrices de"	"7090-7098"	"type=BIOAGRESSOR, $=punaise, form=punaises"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"ont prédatrices des"	"aleurodes"	"et d'autres ravageu"	"7120-7129"	"type=BIOAGRESSOR, $=aleurode, form=aleurodes"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"utilisée contre ces"	"punaises"	": des essais ont mo"	"7497-7505"	"type=BIOAGRESSOR, $=punaise, form=punaises"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"ion de ce ravageur."	"Thrips"	"Observations Les th"	"7935-7941"	"type=BIOAGRESSOR, $=thrips, form=Thrips"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"ps Observations Les"	"thrips"	"sont signalés dans"	"7959-7965"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"estion du risque Le"	"thrips"	"est le vecteur du v"	"8172-8178"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"des populations de"	"thrips"	"est indispensable."	"8303-8309"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"nsibles. Piqûres de"	"thrips"	"sur feuille Mineuse"	"8393-8399"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"thrips sur feuille"	"Mineuses"	"Observations Les mo"	"8412-8420"	"type=BIOAGRESSOR, $=mineuses, form=Mineuses"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"es Observations Les"	"mouches"	"mineuses sont plus"	"8438-8445"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"vations Les mouches"	"mineuses"	"sont plus fréquente"	"8446-8454"	"type=BIOAGRESSOR, $=mineuses, form=mineuses"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"èrement en sol. Les"	"mineuses"	"sont signalées dans"	"8506-8514"	"type=BIOAGRESSOR, $=mineuses, form=mineuses"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"u risque Galerie de"	"mouche"	"mineuse Liriomyza."	"8710-8716"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"e Galerie de mouche"	"mineuse"	"Liriomyza. Source e"	"8717-8724"	"type=BIOAGRESSOR, $=mineuse, form=mineuse"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"Les dégâts de cette"	"mouche"	"peuvent être confon"	"8771-8777"	"type=BIOAGRESSOR, $=mouche, form=mouche"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"être confondus avec"	"Tuta absoluta"	". Contrairement à Tu"	"8806-8819"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"être confondus avec"	"Tuta absoluta"	". Contrairement à Tu"	"8806-8819"	"type=BIOAGRESSOR, $=tuta absoluta, form=Tuta absoluta"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"airement à Tuta, la"	"larve"	"creuse des galeries"	"8846-8851"	"type=BIOAGRESSOR, $=larve, form=larve"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"résistance chez les"	"mouches"	"mineuses rendant à"	"9130-9137"	"type=BIOAGRESSOR, $=mouche, form=mouches"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"ce chez les mouches"	"mineuses"	"rendant à court-ter"	"9138-9146"	"type=BIOAGRESSOR, $=mineuses, form=mineuses"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"hers d'hyménoptères"	"parasitoïdes"	"(Diglyphus) sont po"	"9230-9242"	"type=BIOAGRESSOR, $=parasitoïdes, form=parasitoïdes"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"e Tomate sous abri"	"Acariens"	"Observations Les ac"	"9392-9400"	"type=BIOAGRESSOR, $=acariens, form=Acariens"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"ns Observations Les"	"acariens"	"tetranyques sont en"	"9418-9426"	"type=BIOAGRESSOR, $=acariens, form=acariens"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"ression élevée. Les"	"acariens"	"se sont développés"	"9840-9848"	"type=BIOAGRESSOR, $=acariens, form=acariens"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"ltats variables sur"	"acariens"	"en tomate. Elles do"	"10435-10443"	"type=BIOAGRESSOR, $=acariens, form=acariens"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"ation à la culture."	"Acariose"	"bronzée Observation"	"10628-10636"	"type=BIOAGRESSOR, $=acariose, form=Acariose"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"stion du risque Cet"	"acarien"	"microscopique a un"	"10771-10778"	"type=BIOAGRESSOR, $=acarien, form=acarien"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"de type Amblyseius ("	"acariens"	"prédateurs) peuvent"	"11133-11141"	"type=BIOAGRESSOR, $=acariens, form=acariens"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"oyer une partie des"	"acariens"	"restants. Il ne fau"	"11342-11350"	"type=BIOAGRESSOR, $=acariens, form=acariens"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"e Tomate sous abri"	"Pucerons"	"Observations Les pu"	"12157-12165"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"ns Observations Les"	"pucerons"	"(Macrosiphum euphor"	"12183-12191"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"stion du risque Les"	"pucerons"	"peuvent être problé"	"12309-12317"	"type=BIOAGRESSOR, $=puceron, form=pucerons"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"n. Des auxiliaires ("	"parasitoïdes"	") peuvent être lâché"	"12589-12601"	"type=BIOAGRESSOR, $=parasitoïdes, form=parasitoïdes"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"t dans la parcelle."	"Oïdium"	"Observations L'oïdi"	"12731-12737"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"aire nommée On pour"	"Oïdium"	"neolycopersici) mai"	"13454-13460"	"type=BIOAGRESSOR, $=oïdium, form=Oïdium"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"ose Observations Le"	"sclerotinia"	"a été observé dans"	"13566-13577"	"type=BIOAGRESSOR, $=sclerotinia, form=sclerotinia"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"estion du risque Le"	"sclérotinia"	"n'est pas un champi"	"13780-13791"	"type=BIOAGRESSOR, $=sclerotinia, form=sclérotinia"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"otinia n'est pas un"	"champignon"	"très fréquemment ob"	"13805-13815"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"tion, comme pour le"	"botrytis"	". Le sclerotinia est"	"14007-14015"	"type=BIOAGRESSOR, $=botrytis, form=botrytis"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"our le botrytis. Le"	"sclerotinia"	"est reconnaissable"	"14020-14031"	"type=BIOAGRESSOR, $=sclerotinia, form=sclerotinia"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"pression élevée. Le"	"champignon"	"se développe sur le"	"14689-14699"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"sera défavorable au"	"champignon"	". Il y a peu de réfé"	"15407-15417"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"ives et répétées de"	"champignons"	"antagonistes ou des"	"15605-15616"	"type=BIOAGRESSOR, $=champignon, form=champignons"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"fulva-cladosporiose"	"Botrytis"	"Observations Le cha"	"15792-15800"	"type=BIOAGRESSOR, $=botrytis, form=Botrytis"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"tis Observations Le"	"champignon"	"est moins signalé s"	"15817-15827"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"iter le maintien du"	"champignon"	"dans l'abri. Tous l"	"16513-16523"	"type=BIOAGRESSOR, $=champignon, form=champignon"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"s trop végétatives."	"Botrytis"	"sur feuilles "" Tach"	"16761-16769"	"type=BIOAGRESSOR, $=botrytis, form=Botrytis"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"estion du risque Le"	"thrips"	"est le vecteur du v"	"17142-17148"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"des populations de"	"thrips"	"est indispensable."	"17576-17582"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"u TSWV transmis par"	"thrips"	"Adventices Observat"	"17695-17701"	"type=BIOAGRESSOR, $=thrips, form=thrips"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"pression Evolution"	"Pucerons"	"4/4 + hors réseau ("	"21698-21706"	"type=BIOAGRESSOR, $=puceron, form=Pucerons"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"rs réseau (2) Moyen"	"Acariens"	"2/4 + hors réseau ("	"21735-21743"	"type=BIOAGRESSOR, $=acariens, form=Acariens"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"s réseau (2) Faible"	"Aleurodes"	"3/4 + hors réseau ("	"21773-21782"	"type=BIOAGRESSOR, $=aleurode, form=Aleurodes"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"s réseau (1) Faible"	"Thrips"	"3/4 + hors réseau ("	"21812-21818"	"type=BIOAGRESSOR, $=thrips, form=Thrips"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"s réseau (2) Faible"	"Altises"	"1/4 Faible Verticil"	"21892-21899"	"type=BIOAGRESSOR, $=altise, form=Altises"
"bsv_maraichage_no11_du_05_Juin_2020_cle012212"	"rs réseau (1) Moyen"	"Botrytis"	"1/4 Faible Acariens"	"21953-21961"	"type=BIOAGRESSOR, $=botrytis, form=Botrytis"
