"bsv"	"context before"	"date"	"match"	"context after"	"location"	"features"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"2,4 1,0 5,"	"7
    10"	""	",6 12,1 0,0"	"16373-16381"	"type=DD-MM, form=7
    10"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"1,0 5,7 10,"	"6
    12"	""	",1 0,0 0,0"	"16382-16390"	"type=DD-MM, form=6
    12"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"8,8 42,9 49,"	"1
    125"	""	",5 154,4 0,0"	"16488-16497"	"type=DD-MM, form=1
    125"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"EXEL 90 DORANS Mois"	"Janvier"	""	"Février Mars Avril"	"16649-16656"	"type=MM, form=Janvier"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"DORANS Mois Janvier"	"Février"	""	"Mars Avril Mai Juin"	"16657-16664"	"type=MM, form=Février"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"ois Janvier Février"	"Mars"	""	"Avril Mai Juin Juil"	"16665-16669"	"type=MM, form=Mars"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"anvier Février Mars"	"Avril"	""	"Mai Juin Juillet Ao"	"16670-16675"	"type=MM, form=Avril"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"Février Mars Avril"	"Mai"	""	"Juin Juillet Août S"	"16676-16679"	"type=MM, form=Mai"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"rier Mars Avril Mai"	"Juin"	""	"Juillet Août Septem"	"16680-16684"	"type=MM, form=Juin"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"Mars Avril Mai Juin"	"Juillet"	""	"Août Septembre Octo"	"16685-16692"	"type=MM, form=Juillet"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"il Mai Juin Juillet"	"Août"	""	"Septembre Octobre N"	"16693-16697"	"type=MM, form=Août"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"i Juin Juillet Août"	"Septembre"	""	"Octobre Novembre Dé"	"16698-16707"	"type=MM, form=Septembre"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"llet Août Septembre"	"Octobre"	""	"Novembre Décembre T"	"16708-16715"	"type=MM, form=Octobre"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"t Septembre Octobre"	"Novembre"	""	"Décembre Total Temp"	"16716-16724"	"type=MM, form=Novembre"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"re Octobre Novembre"	"Décembre"	""	"Total Temp MOYENNE("	"16725-16733"	"type=MM, form=Décembre"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"2,0 0,9 5,"	"0
    10"	""	",2 11,5 0,0"	"16906-16914"	"type=DD-MM, form=0
    10"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"0,9 5,0 10,"	"2
    11"	""	",5 0,0 0,0"	"16915-16923"	"type=DD-MM, form=2
    11"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"0,5 50,7 56,"	"6
    117"	""	",5 109,6 0,0"	"17021-17030"	"type=DD-MM, form=6
    117"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	",7 56,6 117,"	"5
    109"	""	",6 0,0 0,0"	"17031-17040"	"type=DD-MM, form=5
    109"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"2,3 0,9 5,"	"2
    10"	""	",2 11,8 0,0"	"17137-17145"	"type=DD-MM, form=2
    10"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"0,9 5,2 10,"	"2
    11"	""	",8 0,0 0,0"	"17146-17154"	"type=DD-MM, form=2
    11"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"3,0 59,8 41,"	"4
    129"	""	",2 147,0 0,0"	"17252-17261"	"type=DD-MM, form=4
    129"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"1,7 0,6 4,"	"9
    10"	""	",2 11,7 0,0"	"17368-17376"	"type=DD-MM, form=9
    10"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"0,6 4,9 10,"	"2
    11"	""	",7 0,0 0,0"	"17377-17385"	"type=DD-MM, form=2
    11"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"0,0 54,0 58,"	"8
    111"	""	",0 101,4 0,0"	"17483-17492"	"type=DD-MM, form=8
    111"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	",0 58,8 111,"	"0
    101"	""	",4 0,0 0,0"	"17493-17502"	"type=DD-MM, form=0
    101"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"0,0 0,0 0,"	"0
    405"	""	",2 1,5"	"17559-17568"	"type=DD-MM, form=0
    405"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"1,5 0,4 4,"	"3
    10"	""	",0 11,5 0,0"	"17599-17607"	"type=DD-MM, form=3
    10"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"0,4 4,3 10,"	"0
    11"	""	",5 0,0 0,0"	"17608-17616"	"type=DD-MM, form=0
    11"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"7,6 53,1 67,"	"0
    101"	""	",5 104,0 0,0"	"17714-17723"	"type=DD-MM, form=0
    101"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	",1 67,0 101,"	"5
    104"	""	",0 0,0 0,0"	"17724-17733"	"type=DD-MM, form=5
    104"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"-0,3 3,2 9,"	"6
    11"	""	",1 0,0 0,0"	"17839-17847"	"type=DD-MM, form=6
    11"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"zote sur orge Jeudi"	"13 JUIN"	""	"en matinée Visite e"	"18163-18170"	"type=DD-MM, form=13 JUIN"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"le, CA 39 ) : Jeudi"	"20 JUIN"	""	"en matinée Visite e"	"18252-18259"	"type=DD-MM, form=20 JUIN"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"CRAFC ) : Vendredi"	"21 JUIN"	""	"en matinée SAS GIRO"	"18342-18349"	"type=DD-MM, form=21 JUIN"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No14_-_28_MAI_2013_cle4c4dec"	"des Cultures "" N°14"	"28 mai 2013"	""	"12"	"18427-18438"	"type=DD-MM-YYYY, form=28 mai 2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"OMTE Bulletin N° 20"	"9 juillet 2013"	""	"Enquête pour agricu"	"385-399"	"type=DD-MM-YYYY, form=9 juillet 2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"des Cultures "" N°20"	"9 juillet 2013"	""	"1 ORGE d'Hiver Rés"	"1402-1416"	"type=DD-MM-YYYY, form=9 juillet 2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"des Cultures "" N°20"	"9 juillet 2013"	""	"2 CEREALES Maladie"	"2179-2193"	"type=DD-MM-YYYY, form=9 juillet 2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"vieuse et froide de"	"2013"	""	"pourrait induire un"	"4809-4813"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"des Cultures "" N°20"	"9 juillet 2013"	""	"3 TOURNESOL Réseau"	"5547-5561"	"type=DD-MM-YYYY, form=9 juillet 2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"sol La note commune"	"2013"	""	"DGAL/SDQPV - CETIOM"	"5778-5782"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"des Cultures "" N°20"	"9 juillet 2013"	""	"4 MAIS Réseau = 17"	"7018-7032"	"type=DD-MM-YYYY, form=9 juillet 2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"emis réalisés début"	"juin"	""	"sont déjà au stade"	"7287-7291"	"type=MM, form=juin"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"40cm). Les semis du"	"20 juin"	""	"sont au stade 3-4 f"	"7348-7355"	"type=DD-MM, form=20 juin"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"les. Semis de début"	"juin"	""	"Insectes - pyrale S"	"7399-7403"	"type=MM, form=juin"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"a été identifié en"	"2012"	""	". Sept pyrales ont é"	"7760-7764"	"type=YYYY, form=2012"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"é piégées depuis la"	"mi-juin"	""	". Aucune capture sur"	"7889-7896"	"type=MM, form=mi-juin"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"te sur maïs semé le"	"5 juin"	""	"à Boussières Bullet"	"8135-8141"	"type=DD-MM, form=5 juin"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"des Cultures "" N°20"	"9 juillet 2013"	""	"5 Ponte sur maïs s"	"8210-8224"	"type=DD-MM-YYYY, form=9 juillet 2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"te sur maïs semé le"	"25 avril"	""	"à Velesmes Essards"	"8251-8259"	"type=DD-MM, form=25 avril"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"LIGNEY LUSANS 25640"	"05/06/"	""	"2013 0 0 DOUBS VELES"	"8485-8491"	"type=MM-YYYY, form=05/06/"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"LUSANS 25640 05/06/"	"2013"	""	"0 0 DOUBS VELESMES"	"8491-8495"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"ESMES ESSARTS 25410"	"25/04/"	""	"2013 BERGSON 1 2 HAU"	"8529-8535"	"type=MM-YYYY, form=25/04/"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"ESSARTS 25410 25/04/"	"2013"	""	"BERGSON 1 2 HAUTE S"	"8535-8539"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"E SAONE CORRE 70500"	"17/04/"	""	"2013 0 0 HAUTE SAONE"	"8576-8582"	"type=MM-YYYY, form=17/04/"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"E CORRE 70500 17/04/"	"2013"	""	"0 0 HAUTE SAONE HAU"	"8582-8586"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"GNY SORNAY ET 70100"	"24/04/"	""	"2013 MAS37V 0 0 7015"	"8651-8657"	"type=MM-YYYY, form=24/04/"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"RNAY ET 70100 24/04/"	"2013"	""	"MAS37V 0 0 70150 16"	"8657-8661"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"24/04/2013 MAS37V 0"	"0
70150"	""	"16/04/2013 0 0 JURA"	"8671-8678"	"type=DD-MM, form=0
70150"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"13 MAS37V 0 0 70150"	"16/04/"	""	"2013 0 0 JURA ANNOIR"	"8679-8685"	"type=MM-YYYY, form=16/04/"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"37V 0 0 70150 16/04/"	"2013"	""	"0 0 JURA ANNOIRE 39"	"8685-8689"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"JURA ANNOIRE 39120"	"23/04/"	""	"2013 POLLAWAX 0 0 JU"	"8713-8719"	"type=MM-YYYY, form=23/04/"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"ANNOIRE 39120 23/04/"	"2013"	""	"POLLAWAX 0 0 JURA J"	"8719-8723"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"CHEMIN 39100 39120"	"17/04/"	""	"2013 07/04/2013 0 0"	"8774-8780"	"type=MM-YYYY, form=17/04/"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"N 39100 39120 17/04/"	"2013"	""	"07/04/2013 0 0 0 2"	"8780-8784"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"00 39120 17/04/2013"	"07/04/"	""	"2013 0 0 0 2 JURA DE"	"8785-8791"	"type=MM-YYYY, form=07/04/"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"20 17/04/2013 07/04/"	"2013"	""	"0 0 0 2 JURA DESNES"	"8791-8795"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"2 JURA DESNES 39140"	"25/04/"	""	"2013 FLATO 0 0 JURA"	"8822-8828"	"type=MM-YYYY, form=25/04/"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"DESNES 39140 25/04/"	"2013"	""	"FLATO 0 0 JURA GERM"	"8828-8832"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"URA GERMIGNEY 39380"	"19/04/"	""	"2013 0 0 JURA NANCE"	"8864-8870"	"type=MM-YYYY, form=19/04/"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"RMIGNEY 39380 19/04/"	"2013"	""	"0 0 JURA NANCE 3914"	"8870-8874"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"0 JURA NANCE 39140"	"23/04/"	""	"2013 FLATO 22 0 JURA"	"8896-8902"	"type=MM-YYYY, form=23/04/"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"A NANCE 39140 23/04/"	"2013"	""	"FLATO 22 0 JURA RAN"	"8902-8906"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"JURA RANCHOT 39700"	"18/04/"	""	"2013 DKC4114 Pas de"	"8937-8943"	"type=MM-YYYY, form=18/04/"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"RANCHOT 39700 18/04/"	"2013"	""	"DKC4114 Pas de pièg"	"8943-8947"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"JURA ST AMOUR 39160"	"23/04/"	""	"2013 PR38A79 Pas de"	"8991-8997"	"type=MM-YYYY, form=23/04/"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"T AMOUR 39160 23/04/"	"2013"	""	"PR38A79 Pas de pièg"	"8997-9001"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"ELFORT DORANS 90400"	"24/04/"	""	"2013 0 0 LACHAPELLE"	"9082-9088"	"type=MM-YYYY, form=24/04/"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"DORANS 90400 24/04/"	"2013"	""	"0 0 LACHAPELLE ROUG"	"9088-9092"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"OUGEMONT SOUS 90360"	"26/04/"	""	"2013 0 0 Les enjeux"	"9129-9135"	"type=MM-YYYY, form=26/04/"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"NT SOUS 90360 26/04/"	"2013"	""	"0 0 Les enjeux de l"	"9135-9139"	"type=YYYY, form=2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"ivement attaqués en"	"2012"	""	". La nuisibilité sur"	"9340-9344"	"type=YYYY, form=2012"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"des Cultures "" N°20"	"9 juillet 2013"	""	"6 Quels risques py"	"10062-10076"	"type=DD-MM-YYYY, form=9 juillet 2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"ections à l'automne"	"2012"	""	"Dissections pyrale"	"10666-10670"	"type=YYYY, form=2012"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"RCENNE Trichogramme"	"1.2
70150"	""	"SORNAY TNT 1 39160"	"10911-10920"	"type=DD-MM, form=1.2
70150"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"des Cultures "" N°20"	"9 juillet 2013"	""	"7 Binage et désher"	"12022-12036"	"type=DD-MM-YYYY, form=9 juillet 2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"erons/plante- Après"	"8 10"	""	"feuilles : 100 puce"	"12643-12647"	"type=DD-MM, form=8 10"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"des Cultures "" N°20"	"9 juillet 2013"	""	"8 Aphis fabae = pu"	"13341-13355"	"type=DD-MM-YYYY, form=9 juillet 2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"le bulletin N°36 -"	"2012- pages"	""	"8 à 10. http://www."	"13682-13693"	"type=YYYY, form=2012- pages"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"de vanesses - Photo"	"2009"	""	"HANNETONS et VERS B"	"14011-14015"	"type=YYYY, form=2009"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"des Cultures "" N°20"	"9 juillet 2013"	""	"9 METEO Elaboré à"	"14226-14240"	"type=DD-MM-YYYY, form=9 juillet 2013"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"JULIEN TAVAUX Mois"	"Janvier"	""	"Février Mars Avril"	"14404-14411"	"type=MM, form=Janvier"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"TAVAUX Mois Janvier"	"Février"	""	"Mars Avril Mai Juin"	"14412-14419"	"type=MM, form=Février"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"ois Janvier Février"	"Mars"	""	"Avril Mai Juin Juil"	"14420-14424"	"type=MM, form=Mars"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"anvier Février Mars"	"Avril"	""	"Mai Juin Juillet Ao"	"14425-14430"	"type=MM, form=Avril"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"Février Mars Avril"	"Mai"	""	"Juin Juillet Août S"	"14431-14434"	"type=MM, form=Mai"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"rier Mars Avril Mai"	"Juin"	""	"Juillet Août Septem"	"14435-14439"	"type=MM, form=Juin"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"Mars Avril Mai Juin"	"Juillet"	""	"Août Septembre Octo"	"14440-14447"	"type=MM, form=Juillet"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"il Mai Juin Juillet"	"Août"	""	"Septembre Octobre N"	"14448-14452"	"type=MM, form=Août"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"i Juin Juillet Août"	"Septembre"	""	"Octobre Novembre Dé"	"14453-14462"	"type=MM, form=Septembre"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"llet Août Septembre"	"Octobre"	""	"Novembre Décembre T"	"14463-14470"	"type=MM, form=Octobre"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"t Septembre Octobre"	"Novembre"	""	"Décembre Total Temp"	"14471-14479"	"type=MM, form=Novembre"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"re Octobre Novembre"	"Décembre"	""	"Total Temp MOYENNE("	"14480-14488"	"type=MM, form=Décembre"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"1,9 0,5 4,"	"9
    10"	""	",3 0,0"	"14689-14697"	"type=DD-MM, form=9
    10"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"1,8 76,4 49,"	"8
    109"	""	",2 91,2 0,0"	"14801-14810"	"type=DD-MM, form=8
    109"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"-0,9 4,2 9,"	"1
    10"	""	",4 15,5 17,4"	"14925-14933"	"type=DD-MM, form=1
    10"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"4 136,9 215,"	"6
    113"	""	",9 14,7 0,0"	"15053-15062"	"type=DD-MM, form=6
    113"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"2,5 0,4 5,"	"6
    10"	""	",7 11,7 17,2"	"15152-15160"	"type=DD-MM, form=6
    10"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"0,4 5,6 10,"	"7
    11"	""	",7 17,2 18,9"	"15161-15169"	"type=DD-MM, form=7
    11"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"0,0 0,0 8,"	"0
  
  
    116"	""	",6 84,4 79,8"	"15236-15251"	"type=DD-MM, form=0
  
  
    116"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"8 131,6 240,"	"2
    117"	""	",8 21,8 0,0"	"15290-15299"	"type=DD-MM, form=2
    117"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"2,5 0,3 5,"	"8
    10"	""	",7 11,9 17,6"	"15389-15397"	"type=DD-MM, form=8
    10"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"0,3 5,8 10,"	"7
    11"	""	",9 17,6 19,2"	"15398-15406"	"type=DD-MM, form=7
    11"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"0,0 0,0 8,"	"1
  
  
    111"	""	",5 68,0 68,1"	"15473-15488"	"type=DD-MM, form=1
  
  
    111"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"1,5 68,0 68,"	"1
    116"	""	",7 196,3 90,"	"15507-15516"	"type=DD-MM, form=1
    116"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"-0,6 5,3 9,"	"4
    11"	""	",1 16,0 17,6"	"15634-15642"	"type=DD-MM, form=4
    11"
"BULLETIN_DE_SANTE_DU_VEGETAL_GC_2013-_No20_-_9_JUILLET_2013_cle8e731d"	"7,2 135,"	"9
    116"	""	",3 84,6 140,"	"15725-15734"	"type=DD-MM, form=9
    116"
